Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,LST_Day_Aqua_MYD21C3
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-12-01,MASA,5.3716
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-12-01,MASA,5.736000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-12-01,MASA,5.718000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-12-01,MASA,5.7504
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-12-01,MASA,5.664
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-12-01,MASA,5.675600000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-12-01,MASA,5.7532000000000005
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-12-01,MASA,5.6412
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-12-01,MASA,5.744800000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-12-01,MASA,5.7472
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-12-01,MASA,5.776800000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-12-01,MASA,5.4124
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-01-01,MASA,5.7627999999999995
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-01-01,MASA,5.808000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-01-01,MASA,5.7976
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-01-01,MASA,5.3804
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-01-01,MASA,5.6968000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-01-01,MASA,5.748000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-01-01,MASA,5.7916
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-01-01,MASA,5.685600000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-01-01,MASA,5.7472
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-01-01,MASA,5.725600000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-01-01,MASA,5.663600000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-01-01,MASA,5.735600000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-01-01,MASA,5.780399999999999
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-01-01,MASA,5.813200000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-01-01,MASA,5.370800000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-02-01,MASA,5.8512
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-02-01,MASA,5.8024000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-02-01,MASA,5.8136
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-02-01,MASA,5.750800000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-02-01,MASA,5.7088
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-02-01,MASA,5.7604
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-02-01,MASA,5.7808
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-02-01,MASA,5.8312
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-02-01,MASA,5.8388
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-02-01,MASA,5.69
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-02-01,MASA,5.7208000000000006
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-02-01,MASA,5.619199999999999
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-02-01,MASA,5.7944
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-02-01,MASA,5.8324
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-02-01,MASA,5.4688
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-03-01,MASA,5.8952
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-03-01,MASA,5.925600000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-03-01,MASA,5.8996
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-03-01,MASA,5.8824000000000005
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-03-01,MASA,5.7992
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-03-01,MASA,5.876
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-03-01,MASA,5.8756
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-03-01,MASA,5.9156
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-03-01,MASA,5.953200000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-03-01,MASA,5.7496
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-03-01,MASA,5.838000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-03-01,MASA,5.828000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-03-01,MASA,5.9096
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-03-01,MASA,5.9232000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-03-01,MASA,5.8660000000000005
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-04-01,MASA,6.0328
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-04-01,MASA,6.0436000000000005
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-04-01,MASA,6.0364
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-04-01,MASA,6.0152
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-04-01,MASA,5.9216
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-04-01,MASA,5.9976
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-04-01,MASA,5.9644
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-04-01,MASA,6.0396
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-04-01,MASA,6.050800000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-04-01,MASA,5.8476
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-04-01,MASA,5.885600000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-04-01,MASA,5.962000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-04-01,MASA,6.063200000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-04-01,MASA,6.058000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-04-01,MASA,5.998000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-05-01,MASA,6.1184
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-05-01,MASA,6.1304
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-05-01,MASA,6.1628
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-05-01,MASA,6.132000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-05-01,MASA,6.049600000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-05-01,MASA,6.132000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-05-01,MASA,6.0608
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-05-01,MASA,6.1415999999999995
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-05-01,MASA,6.1812000000000005
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-05-01,MASA,5.959600000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-05-01,MASA,5.9952
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-05-01,MASA,6.051200000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-05-01,MASA,6.1903999999999995
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-05-01,MASA,6.2172
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-05-01,MASA,6.0592
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-06-01,MASA,6.1676
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-06-01,MASA,6.061599999999999
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-06-01,MASA,6.144
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-06-01,MASA,6.1864
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-06-01,MASA,6.098000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-06-01,MASA,6.148000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-06-01,MASA,6.0760000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-06-01,MASA,6.195600000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-06-01,MASA,6.204
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-06-01,MASA,6.0352
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-06-01,MASA,6.0124
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-06-01,MASA,6.096800000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-06-01,MASA,6.1936
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-06-01,MASA,6.2476
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-06-01,MASA,6.1251999999999995
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-07-01,MASA,6.2152
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-07-01,MASA,6.120800000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-07-01,MASA,6.182
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-07-01,MASA,6.2972
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-07-01,MASA,6.1452
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-07-01,MASA,6.1836
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-07-01,MASA,6.129600000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-07-01,MASA,6.2348
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-07-01,MASA,6.238
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-07-01,MASA,6.056800000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-07-01,MASA,6.0532
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-07-01,MASA,6.1116
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-07-01,MASA,6.2112
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-07-01,MASA,6.2892
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-07-01,MASA,6.228000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-08-01,MASA,6.2352
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-08-01,MASA,6.2328
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-08-01,MASA,6.2824
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-08-01,MASA,6.340800000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-08-01,MASA,6.154
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-08-01,MASA,6.195600000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-08-01,MASA,6.1864
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-08-01,MASA,6.2572
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-08-01,MASA,6.284400000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-08-01,MASA,6.094
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-08-01,MASA,6.0992
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-08-01,MASA,6.1724000000000006
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-08-01,MASA,6.256800000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-08-01,MASA,6.344
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-08-01,MASA,6.2972
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-09-01,MASA,6.1604
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-09-01,MASA,6.1476
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-09-01,MASA,6.203600000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-09-01,MASA,6.243200000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-09-01,MASA,6.1084000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-09-01,MASA,6.0952
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-09-01,MASA,6.107200000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-09-01,MASA,6.1648000000000005
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-09-01,MASA,6.2052
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-09-01,MASA,6.018000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-09-01,MASA,6.014
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-09-01,MASA,6.0688
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-09-01,MASA,6.1832
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-09-01,MASA,6.2303999999999995
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-09-01,MASA,6.210800000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-10-01,MASA,5.9632000000000005
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-10-01,MASA,6.004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-10-01,MASA,6.0200000000000005
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-10-01,MASA,5.994400000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-10-01,MASA,5.9872000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-10-01,MASA,5.9388
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-10-01,MASA,5.948
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-10-01,MASA,5.962000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-10-01,MASA,5.9803999999999995
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-10-01,MASA,5.9212
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-10-01,MASA,5.8804
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-10-01,MASA,5.919600000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-10-01,MASA,6.0116
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-10-01,MASA,6.0736
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-10-01,MASA,5.97
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-11-01,MASA,5.7876
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-11-01,MASA,5.8652
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-11-01,MASA,5.864800000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-11-01,MASA,5.599600000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-11-01,MASA,5.8268
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-11-01,MASA,5.808000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-11-01,MASA,5.8312
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-11-01,MASA,5.759600000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-11-01,MASA,5.776000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-11-01,MASA,5.8228
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-11-01,MASA,5.7224
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-11-01,MASA,5.7872
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-11-01,MASA,5.8304
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-11-01,MASA,5.854
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-11-01,MASA,5.498000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-12-01,MASA,5.788000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-12-01,MASA,5.8384
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-12-01,MASA,5.806
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-12-01,MASA,5.6912
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-12-01,MASA,5.752400000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-12-01,MASA,5.7708
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-12-01,MASA,5.7944
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-12-01,MASA,5.7188
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-12-01,MASA,5.7484
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-12-01,MASA,5.744
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-12-01,MASA,5.732
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-12-01,MASA,5.7616
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-12-01,MASA,5.794
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-12-01,MASA,5.8228
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-12-01,MASA,5.693200000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-01-01,MASA,5.7912
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-01-01,MASA,5.796
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-01-01,MASA,5.784800000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-01-01,MASA,5.604400000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-01-01,MASA,5.733200000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-01-01,MASA,5.7544
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-01-01,MASA,5.800800000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-01-01,MASA,5.726800000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-01-01,MASA,5.735600000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-01-01,MASA,5.7348
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-01-01,MASA,5.696000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-01-01,MASA,5.7588
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-01-01,MASA,5.774
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-01-01,MASA,5.7924
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-01-01,MASA,5.6212
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-02-01,MASA,5.8548
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-02-01,MASA,5.8716
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-02-01,MASA,5.834
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-02-01,MASA,5.6376
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-02-01,MASA,5.73
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-02-01,MASA,5.776000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-02-01,MASA,5.8427999999999995
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-02-01,MASA,5.7148
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-02-01,MASA,5.864400000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-02-01,MASA,5.7348
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-02-01,MASA,5.758400000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-02-01,MASA,5.7528
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-02-01,MASA,5.854
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-02-01,MASA,5.8228
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-02-01,MASA,5.5088
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-03-01,MASA,5.8588000000000005
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-03-01,MASA,5.9212
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-03-01,MASA,5.8872
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-03-01,MASA,5.796800000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-03-01,MASA,5.7868
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-03-01,MASA,5.854400000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-03-01,MASA,5.8696
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-03-01,MASA,5.750800000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-03-01,MASA,5.9128
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-03-01,MASA,5.7416
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-03-01,MASA,5.7652
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-03-01,MASA,5.8108
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-03-01,MASA,5.885600000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-03-01,MASA,5.876
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-03-01,MASA,5.7132000000000005
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-04-01,MASA,6.010800000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-04-01,MASA,6.0852
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-04-01,MASA,6.0188
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-04-01,MASA,6.0452
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-04-01,MASA,5.9008
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-04-01,MASA,6.034400000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-04-01,MASA,6.008000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-04-01,MASA,6.0200000000000005
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-04-01,MASA,6.091200000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-04-01,MASA,5.8236
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-04-01,MASA,5.8952
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-04-01,MASA,5.96
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-04-01,MASA,6.0676
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-04-01,MASA,6.024400000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-04-01,MASA,6.014
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-05-01,MASA,6.132000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-05-01,MASA,6.0932
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-05-01,MASA,6.1160000000000005
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-05-01,MASA,6.178000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-05-01,MASA,6.009600000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-05-01,MASA,6.1292
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-05-01,MASA,6.0176
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-05-01,MASA,6.154
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-05-01,MASA,6.2
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-05-01,MASA,5.9315999999999995
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-05-01,MASA,5.984
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-05-01,MASA,6.023200000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-05-01,MASA,6.1428
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-05-01,MASA,6.154
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-05-01,MASA,6.1424
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-06-01,MASA,6.216800000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-06-01,MASA,6.09
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-06-01,MASA,6.1652
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-06-01,MASA,6.3104
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-06-01,MASA,6.114800000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-06-01,MASA,6.198
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-06-01,MASA,6.1196
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-06-01,MASA,6.2408
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-06-01,MASA,6.2868
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-06-01,MASA,6.0248
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-06-01,MASA,6.042400000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-06-01,MASA,6.095600000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-06-01,MASA,6.2139999999999995
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-06-01,MASA,6.2776
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-06-01,MASA,6.2512
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-07-01,MASA,6.2288
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-07-01,MASA,6.1224
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-07-01,MASA,6.1988
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-07-01,MASA,6.3032
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-07-01,MASA,6.170800000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-07-01,MASA,6.218000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-07-01,MASA,6.1376
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-07-01,MASA,6.244
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-07-01,MASA,6.283200000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-07-01,MASA,6.0864
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-07-01,MASA,6.0536
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-07-01,MASA,6.1408000000000005
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-07-01,MASA,6.2336
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-07-01,MASA,6.2944
