Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,NDVI_Terra_MOD13A3
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2012-08-01,MASA,0.5116
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2012-09-01,MASA,0.4732
Mazandaran,23.7,99309,36.48,52.47,Amol,2012-09-01,MASA,0.6328
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2012-09-01,MASA,0.31520000000000004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2012-09-01,MASA,0.1888
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2012-09-01,MASA,-0.0379
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2012-09-01,MASA,0.5258
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2012-09-01,MASA,0.5930000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2012-09-01,MASA,0.2575
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2012-09-01,MASA,0.3331
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2012-09-01,MASA,0.4839
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2012-09-01,MASA,0.5821000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2012-09-01,MASA,0.5082
Mazandaran,23.0,40759,36.54,53.0,Sari,2012-09-01,MASA,0.4431
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2012-09-01,MASA,0.4554
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2012-09-01,MASA,0.4176
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2012-10-01,MASA,0.43820000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2012-10-01,MASA,0.5502
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2012-10-01,MASA,0.33590000000000003
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2012-10-01,MASA,0.18780000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2012-10-01,MASA,-0.16060000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2012-10-01,MASA,0.45990000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2012-10-01,MASA,0.5898
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2012-10-01,MASA,0.3814
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2012-10-01,MASA,0.3279
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2012-10-01,MASA,0.47850000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2012-10-01,MASA,0.6336
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2012-10-01,MASA,0.3695
Mazandaran,23.0,40759,36.54,53.0,Sari,2012-10-01,MASA,0.468
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2012-10-01,MASA,0.44520000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2012-10-01,MASA,0.3551
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2012-11-01,MASA,0.42500000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2012-11-01,MASA,0.46680000000000005
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2012-11-01,MASA,0.27790000000000004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2012-11-01,MASA,0.16840000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2012-11-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2012-11-01,MASA,0.39380000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2012-11-01,MASA,0.5502
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2012-11-01,MASA,0.3811
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2012-11-01,MASA,0.2927
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2012-11-01,MASA,0.4307
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2012-11-01,MASA,0.5534
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2012-11-01,MASA,0.4329
Mazandaran,23.0,40759,36.54,53.0,Sari,2012-11-01,MASA,0.4747
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2012-11-01,MASA,0.4751
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2012-11-01,MASA,0.27290000000000003
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2012-12-01,MASA,0.36210000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2012-12-01,MASA,0.4233
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2012-12-01,MASA,0.22030000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2012-12-01,MASA,0.16720000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2012-12-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2012-12-01,MASA,0.40090000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2012-12-01,MASA,0.4263
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2012-12-01,MASA,0.4228
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2012-12-01,MASA,0.28450000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2012-12-01,MASA,0.45930000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2012-12-01,MASA,0.4395
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2012-12-01,MASA,0.4766
Mazandaran,23.0,40759,36.54,53.0,Sari,2012-12-01,MASA,0.4571
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2012-12-01,MASA,0.454
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2012-12-01,MASA,0.2444
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-01-01,MASA,0.3053
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-01-01,MASA,0.3431
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-01-01,MASA,0.20800000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-01-01,MASA,0.1605
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-01-01,MASA,-0.08900000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-01-01,MASA,0.4067
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-01-01,MASA,0.38530000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-01-01,MASA,0.3366
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-01-01,MASA,0.2412
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-01-01,MASA,0.3871
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-01-01,MASA,0.3826
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-01-01,MASA,0.3789
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-01-01,MASA,0.3819
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-01-01,MASA,0.3695
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-01-01,MASA,0.1736
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-02-01,MASA,0.30870000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-02-01,MASA,0.3294
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-02-01,MASA,0.223
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-02-01,MASA,0.1095
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-02-01,MASA,-0.1515
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-02-01,MASA,0.5064000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-02-01,MASA,0.3613
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-02-01,MASA,0.3914
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-02-01,MASA,0.2544
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-02-01,MASA,0.3685
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-02-01,MASA,0.3962
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-02-01,MASA,0.35660000000000003
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-02-01,MASA,0.3955
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-02-01,MASA,0.4043
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-02-01,MASA,0.2831
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-03-01,MASA,0.3482
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-03-01,MASA,0.315
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-03-01,MASA,0.2074
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-03-01,MASA,0.1326
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-03-01,MASA,0.8053
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-03-01,MASA,0.6142000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-03-01,MASA,0.3771
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-03-01,MASA,0.48040000000000005
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-03-01,MASA,0.31920000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-03-01,MASA,0.3063
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-03-01,MASA,0.45420000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-03-01,MASA,0.3388
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-03-01,MASA,0.4151
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-03-01,MASA,0.43860000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-03-01,MASA,0.2831
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-04-01,MASA,0.4318
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-04-01,MASA,0.3214
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-04-01,MASA,0.21960000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-04-01,MASA,0.153
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-04-01,MASA,0.8053
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-04-01,MASA,0.6041000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-04-01,MASA,0.4303
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-04-01,MASA,0.5660000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-04-01,MASA,0.34550000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-04-01,MASA,0.42250000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-04-01,MASA,0.5778
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-04-01,MASA,0.3493
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-04-01,MASA,0.42100000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-04-01,MASA,0.42350000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-04-01,MASA,0.3768
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-05-01,MASA,0.5596
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-05-01,MASA,0.6101
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-05-01,MASA,0.25520000000000004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-05-01,MASA,0.2046
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-05-01,MASA,0.2061
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-05-01,MASA,0.556
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-05-01,MASA,0.506
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-05-01,MASA,0.5197
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-05-01,MASA,0.4348
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-05-01,MASA,0.4908
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-05-01,MASA,0.5776
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-05-01,MASA,0.46490000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-05-01,MASA,0.3916
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-05-01,MASA,0.366
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-05-01,MASA,0.5315
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-06-01,MASA,0.4874
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-06-01,MASA,0.6547000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-06-01,MASA,0.27740000000000004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-06-01,MASA,0.22460000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-06-01,MASA,-0.1032
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-06-01,MASA,0.3205
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-06-01,MASA,0.5592
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-06-01,MASA,0.3417
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-06-01,MASA,0.3804
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-06-01,MASA,0.52
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-06-01,MASA,0.5449
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-06-01,MASA,0.5202
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-06-01,MASA,0.4721
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-06-01,MASA,0.38630000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-06-01,MASA,0.5822
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-07-01,MASA,0.5457000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-07-01,MASA,0.684
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-07-01,MASA,0.3139
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-07-01,MASA,0.1897
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-07-01,MASA,-0.028800000000000003
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-07-01,MASA,0.42900000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-07-01,MASA,0.6247
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-07-01,MASA,0.2602
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-07-01,MASA,0.43920000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-07-01,MASA,0.5854
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-07-01,MASA,0.5746
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-07-01,MASA,0.5165000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-07-01,MASA,0.4889
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-07-01,MASA,0.43260000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-07-01,MASA,0.5285000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-08-01,MASA,0.47050000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-08-01,MASA,0.516
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-08-01,MASA,0.2682
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-08-01,MASA,0.1975
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-08-01,MASA,-0.1082
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-08-01,MASA,0.6078
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-08-01,MASA,0.604
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-08-01,MASA,0.23620000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-08-01,MASA,0.43920000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-08-01,MASA,0.5495
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-08-01,MASA,0.5663
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-08-01,MASA,0.6661
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-08-01,MASA,0.46
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-08-01,MASA,0.4582
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-08-01,MASA,0.5269
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-09-01,MASA,0.3738
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-09-01,MASA,0.6029
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-09-01,MASA,0.3775
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-09-01,MASA,0.18000000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-09-01,MASA,0.1252
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-09-01,MASA,0.5487000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-09-01,MASA,0.5782
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-09-01,MASA,0.2218
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-09-01,MASA,0.28500000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-09-01,MASA,0.5475
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-09-01,MASA,0.5966
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-09-01,MASA,0.5651
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-09-01,MASA,0.4373
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-09-01,MASA,0.369
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-09-01,MASA,0.42300000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-10-01,MASA,0.33440000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-10-01,MASA,0.5208
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-10-01,MASA,0.2899
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-10-01,MASA,0.17120000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-10-01,MASA,0.1252
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-10-01,MASA,0.4181
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-10-01,MASA,0.5843
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-10-01,MASA,0.2102
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-10-01,MASA,0.34550000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-10-01,MASA,0.4559
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-10-01,MASA,0.46130000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-10-01,MASA,0.47600000000000003
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-10-01,MASA,0.42800000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-10-01,MASA,0.38370000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-10-01,MASA,0.4955
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-11-01,MASA,0.3829
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-11-01,MASA,0.43260000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-11-01,MASA,0.2873
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-11-01,MASA,0.23700000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-11-01,MASA,0.037700000000000004
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-11-01,MASA,0.3634
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-11-01,MASA,0.5007
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-11-01,MASA,0.2142
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-11-01,MASA,0.298
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-11-01,MASA,0.48650000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-11-01,MASA,0.447
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-11-01,MASA,0.3971
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-11-01,MASA,0.42210000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-11-01,MASA,0.5245000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-11-01,MASA,0.2328
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-12-01,MASA,0.3047
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-12-01,MASA,0.3668
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-12-01,MASA,0.2217
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-12-01,MASA,0.13870000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-12-01,MASA,-0.1358
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-12-01,MASA,0.3415
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-12-01,MASA,0.4516
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-12-01,MASA,0.1942
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-12-01,MASA,0.2686
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-12-01,MASA,0.40490000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-12-01,MASA,0.41190000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-12-01,MASA,0.3664
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-12-01,MASA,0.3791
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-12-01,MASA,0.4748
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-12-01,MASA,0.2106
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-01-01,MASA,0.2953
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-01-01,MASA,0.3123
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-01-01,MASA,0.2467
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-01-01,MASA,0.18480000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-01-01,MASA,0.2561
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-01-01,MASA,0.3844
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-01-01,MASA,0.38730000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-01-01,MASA,0.2169
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-01-01,MASA,0.2569
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-01-01,MASA,0.40390000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-01-01,MASA,0.325
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-01-01,MASA,0.32930000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-01-01,MASA,0.37510000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-01-01,MASA,0.4587
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-01-01,MASA,0.2097
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-02-01,MASA,0.27540000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-02-01,MASA,0.3098
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-02-01,MASA,0.216
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-02-01,MASA,0.11520000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-02-01,MASA,0.0868
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-02-01,MASA,0.4194
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-02-01,MASA,0.315
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-02-01,MASA,0.2006
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-02-01,MASA,0.24760000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-02-01,MASA,0.4027
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-02-01,MASA,0.3295
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-02-01,MASA,0.3915
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-02-01,MASA,0.3272
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-02-01,MASA,0.4173
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-02-01,MASA,0.2097
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-03-01,MASA,0.3104
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-03-01,MASA,0.3165
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-03-01,MASA,0.17420000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-03-01,MASA,0.1228
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-03-01,MASA,-0.0829
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-03-01,MASA,0.5659000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-03-01,MASA,0.3579
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-03-01,MASA,0.22060000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-03-01,MASA,0.2574
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-03-01,MASA,0.31370000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-03-01,MASA,0.42460000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-03-01,MASA,0.33430000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-03-01,MASA,0.373
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-03-01,MASA,0.4353
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-03-01,MASA,0.1958
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-04-01,MASA,0.6044
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-04-01,MASA,0.302
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-04-01,MASA,0.3063
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-04-01,MASA,0.1464
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-04-01,MASA,0.1437
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-04-01,MASA,0.5521
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-04-01,MASA,0.4978
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-04-01,MASA,0.2747
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-04-01,MASA,0.31320000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-04-01,MASA,0.42750000000000005
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-04-01,MASA,0.6145
