Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,EVI_Terra_MOD13A3
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-06-01,MASA,0.4511
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-07-01,MASA,0.2896
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-07-01,MASA,0.49810000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-07-01,MASA,0.17
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-07-01,MASA,0.1529
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-07-01,MASA,0.1283
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-07-01,MASA,0.33140000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-07-01,MASA,0.4767
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-07-01,MASA,0.16870000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-07-01,MASA,0.2262
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-07-01,MASA,0.252
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-07-01,MASA,0.3367
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-07-01,MASA,0.2227
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-07-01,MASA,0.399
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-07-01,MASA,0.33280000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-07-01,MASA,0.46540000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-08-01,MASA,0.2983
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-08-01,MASA,0.2989
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-08-01,MASA,0.1582
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-08-01,MASA,0.1416
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-08-01,MASA,-0.039900000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-08-01,MASA,0.4495
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-08-01,MASA,0.3985
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-08-01,MASA,0.1399
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-08-01,MASA,0.2429
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-08-01,MASA,0.3111
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-08-01,MASA,0.3708
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-08-01,MASA,0.3083
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-08-01,MASA,0.2758
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-08-01,MASA,0.3017
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-08-01,MASA,0.342
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-09-01,MASA,0.2374
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-09-01,MASA,0.31770000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-09-01,MASA,0.151
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-09-01,MASA,0.134
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-09-01,MASA,-0.0145
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-09-01,MASA,0.33380000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-09-01,MASA,0.318
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-09-01,MASA,0.11800000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-09-01,MASA,0.21860000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-09-01,MASA,0.29400000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-09-01,MASA,0.33540000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-09-01,MASA,0.2927
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-09-01,MASA,0.24330000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-09-01,MASA,0.23340000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-09-01,MASA,0.2576
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-10-01,MASA,0.23120000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-10-01,MASA,0.3471
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-10-01,MASA,0.1605
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-10-01,MASA,0.1182
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-10-01,MASA,0.0674
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-10-01,MASA,0.221
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-10-01,MASA,0.3264
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-10-01,MASA,0.1258
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-10-01,MASA,0.15710000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-10-01,MASA,0.28400000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-10-01,MASA,0.2718
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-10-01,MASA,0.2576
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-10-01,MASA,0.22710000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-10-01,MASA,0.2484
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-10-01,MASA,0.1632
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-11-01,MASA,0.218
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-11-01,MASA,0.2805
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-11-01,MASA,0.1501
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-11-01,MASA,0.10650000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-11-01,MASA,-0.0031000000000000003
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-11-01,MASA,0.19060000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-11-01,MASA,0.2676
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-11-01,MASA,0.1278
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-11-01,MASA,0.2074
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-11-01,MASA,0.269
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-11-01,MASA,0.2728
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-11-01,MASA,0.2671
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-11-01,MASA,0.2063
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-11-01,MASA,0.2088
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-11-01,MASA,0.09380000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-12-01,MASA,0.1827
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-12-01,MASA,0.18910000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-12-01,MASA,0.1197
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-12-01,MASA,0.1085
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-12-01,MASA,-0.019
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-12-01,MASA,0.2053
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-12-01,MASA,0.17830000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-12-01,MASA,0.1154
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-12-01,MASA,0.20450000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-12-01,MASA,0.1771
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-12-01,MASA,0.18760000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-12-01,MASA,0.1738
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-12-01,MASA,0.1646
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-12-01,MASA,0.2412
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-12-01,MASA,0.0291
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-01-01,MASA,0.1379
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-01-01,MASA,0.1521
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-01-01,MASA,0.10550000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-01-01,MASA,0.0663
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-01-01,MASA,0.0024000000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-01-01,MASA,0.2039
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-01-01,MASA,0.1653
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-01-01,MASA,0.11960000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-01-01,MASA,0.18680000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-01-01,MASA,0.1453
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-01-01,MASA,0.1568
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-01-01,MASA,0.1653
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-01-01,MASA,0.1583
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-01-01,MASA,0.2228
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-01-01,MASA,0.0845
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-02-01,MASA,0.1686
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-02-01,MASA,0.1492
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-02-01,MASA,0.1061
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-02-01,MASA,0.084
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-02-01,MASA,0.062200000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-02-01,MASA,0.265
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-02-01,MASA,0.16090000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-02-01,MASA,0.1487
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-02-01,MASA,0.19290000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-02-01,MASA,0.15430000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-02-01,MASA,0.1943
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-02-01,MASA,0.17350000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-02-01,MASA,0.1716
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-02-01,MASA,0.2354
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-02-01,MASA,0.1052
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-03-01,MASA,0.21830000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-03-01,MASA,0.13540000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-03-01,MASA,0.11460000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-03-01,MASA,0.0843
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-03-01,MASA,-0.0166
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-03-01,MASA,0.34500000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-03-01,MASA,0.17170000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-03-01,MASA,0.2268
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-03-01,MASA,0.20400000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-03-01,MASA,0.17930000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-03-01,MASA,0.2672
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-03-01,MASA,0.18180000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-03-01,MASA,0.1948
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-03-01,MASA,0.23470000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-03-01,MASA,0.1087
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-04-01,MASA,0.3195
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-04-01,MASA,0.1325
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-04-01,MASA,0.1416
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-04-01,MASA,0.10840000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-04-01,MASA,0.0341
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-04-01,MASA,0.38570000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-04-01,MASA,0.2511
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-04-01,MASA,0.3244
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-04-01,MASA,0.2325
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-04-01,MASA,0.2807
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-04-01,MASA,0.40340000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-04-01,MASA,0.25
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-04-01,MASA,0.20950000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-04-01,MASA,0.2904
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-04-01,MASA,0.39630000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-05-01,MASA,0.3371
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-05-01,MASA,0.2604
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-05-01,MASA,0.1422
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-05-01,MASA,0.1529
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-05-01,MASA,0.0252
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-05-01,MASA,0.2669
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-05-01,MASA,0.3542
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-05-01,MASA,0.3211
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-05-01,MASA,0.28700000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-05-01,MASA,0.3503
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-05-01,MASA,0.47540000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-05-01,MASA,0.2602
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-05-01,MASA,0.2106
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-05-01,MASA,0.2948
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-05-01,MASA,0.437
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-06-01,MASA,0.29200000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-06-01,MASA,0.43610000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-06-01,MASA,0.1917
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-06-01,MASA,0.1686
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-06-01,MASA,0.0805
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-06-01,MASA,0.2136
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-06-01,MASA,0.43510000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-06-01,MASA,0.1802
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-06-01,MASA,0.2399
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-06-01,MASA,0.3523
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-06-01,MASA,0.40180000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-06-01,MASA,0.3302
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-06-01,MASA,0.316
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-06-01,MASA,0.2818
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-06-01,MASA,0.43760000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-07-01,MASA,0.2575
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-07-01,MASA,0.4606
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-07-01,MASA,0.1777
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-07-01,MASA,0.1464
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-07-01,MASA,0.057
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-07-01,MASA,0.3428
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-07-01,MASA,0.4601
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-07-01,MASA,0.14730000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-07-01,MASA,0.1772
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-07-01,MASA,0.2899
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-07-01,MASA,0.36910000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-07-01,MASA,0.3267
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-07-01,MASA,0.381
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-07-01,MASA,0.2849
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-07-01,MASA,0.41290000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-08-01,MASA,0.24630000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-08-01,MASA,0.3109
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-08-01,MASA,0.1585
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-08-01,MASA,0.1363
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-08-01,MASA,0.041
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-08-01,MASA,0.37120000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-08-01,MASA,0.3796
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-08-01,MASA,0.1444
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-08-01,MASA,0.2101
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-08-01,MASA,0.3098
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-08-01,MASA,0.3819
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-08-01,MASA,0.3064
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-08-01,MASA,0.30110000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-08-01,MASA,0.33390000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-08-01,MASA,0.3779
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-09-01,MASA,0.2151
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-09-01,MASA,0.42710000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-09-01,MASA,0.1724
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-09-01,MASA,0.1267
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-09-01,MASA,0.012
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-09-01,MASA,0.3215
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-09-01,MASA,0.37060000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-09-01,MASA,0.1213
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-09-01,MASA,0.22510000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-09-01,MASA,0.33240000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-09-01,MASA,0.30360000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-09-01,MASA,0.23290000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-09-01,MASA,0.2666
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-09-01,MASA,0.2636
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-09-01,MASA,0.26030000000000003
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-10-01,MASA,0.1689
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-10-01,MASA,0.3587
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-10-01,MASA,0.16240000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-10-01,MASA,0.1131
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-10-01,MASA,0.018000000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-10-01,MASA,0.2306
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-10-01,MASA,0.33840000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-10-01,MASA,0.1174
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-10-01,MASA,0.2087
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-10-01,MASA,0.29560000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-10-01,MASA,0.3042
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-10-01,MASA,0.2646
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-10-01,MASA,0.2084
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-10-01,MASA,0.2454
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-10-01,MASA,0.1521
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-11-01,MASA,0.15760000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-11-01,MASA,0.2336
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-11-01,MASA,0.1356
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-11-01,MASA,0.09970000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-11-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-11-01,MASA,0.2015
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-11-01,MASA,0.2331
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-11-01,MASA,0.1062
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-11-01,MASA,0.1686
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-11-01,MASA,0.24150000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-11-01,MASA,0.1991
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-11-01,MASA,0.23390000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-11-01,MASA,0.1711
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-11-01,MASA,0.2679
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-11-01,MASA,0.0922
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-12-01,MASA,0.1706
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-12-01,MASA,0.1898
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-12-01,MASA,0.11800000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-12-01,MASA,0.0816
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-12-01,MASA,-0.0109
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-12-01,MASA,0.21330000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-12-01,MASA,0.2013
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-12-01,MASA,0.10250000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-12-01,MASA,0.1567
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-12-01,MASA,0.2281
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-12-01,MASA,0.16540000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-12-01,MASA,0.19640000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-12-01,MASA,0.16720000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-12-01,MASA,0.2432
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-12-01,MASA,0.0976
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-01-01,MASA,0.1825
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-01-01,MASA,0.16240000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-01-01,MASA,0.1057
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-01-01,MASA,0.0821
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-01-01,MASA,0.042800000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-01-01,MASA,0.2788
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-01-01,MASA,0.191
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-01-01,MASA,0.12890000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-01-01,MASA,0.1597
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-01-01,MASA,0.18910000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-01-01,MASA,0.1693
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-01-01,MASA,0.1673
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-01-01,MASA,0.17500000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-01-01,MASA,0.26630000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-01-01,MASA,0.08850000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-02-01,MASA,0.1733
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-02-01,MASA,0.171
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-02-01,MASA,0.11460000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-02-01,MASA,0.0834
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-02-01,MASA,0.042800000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-02-01,MASA,0.3801
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-02-01,MASA,0.1892
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-02-01,MASA,0.1236
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-02-01,MASA,0.1522
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-02-01,MASA,0.1804
