Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,LST_Day_Terra_MOD21C3
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2006-10-01,MASA,6.074800000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2006-10-01,MASA,5.8932
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2006-11-01,MASA,5.59
Mazandaran,23.7,99309,36.48,52.47,Amol,2006-11-01,MASA,5.896800000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2006-11-01,MASA,5.8728
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2006-11-01,MASA,5.6284
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2006-11-01,MASA,5.8580000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2006-11-01,MASA,5.8908000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2006-11-01,MASA,5.863200000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2006-11-01,MASA,5.784
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2006-11-01,MASA,5.8032
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2006-11-01,MASA,5.8404
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2006-11-01,MASA,5.808000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2006-11-01,MASA,5.8164
Mazandaran,23.0,40759,36.54,53.0,Sari,2006-11-01,MASA,5.876
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2006-11-01,MASA,5.9112
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2006-11-01,MASA,5.6704
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2006-12-01,MASA,5.346
Mazandaran,23.7,99309,36.48,52.47,Amol,2006-12-01,MASA,5.7104
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2006-12-01,MASA,5.6912
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2006-12-01,MASA,5.29
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2006-12-01,MASA,5.725600000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2006-12-01,MASA,5.7
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2006-12-01,MASA,5.712000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2006-12-01,MASA,5.4616
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2006-12-01,MASA,5.404800000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2006-12-01,MASA,5.7303999999999995
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2006-12-01,MASA,5.582000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2006-12-01,MASA,5.678000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2006-12-01,MASA,5.684400000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2006-12-01,MASA,5.724
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2006-12-01,MASA,5.363200000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-01-01,MASA,5.406000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-01-01,MASA,5.7408
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-01-01,MASA,5.6888
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-01-01,MASA,5.33
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-01-01,MASA,5.666
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-01-01,MASA,5.722799999999999
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-01-01,MASA,5.743200000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-01-01,MASA,5.561599999999999
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-01-01,MASA,5.4588
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-01-01,MASA,5.694
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-01-01,MASA,5.7028
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-01-01,MASA,5.7088
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-01-01,MASA,5.728400000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-01-01,MASA,5.7476
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-01-01,MASA,5.4416
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-02-01,MASA,5.47
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-02-01,MASA,5.7992
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-02-01,MASA,5.716800000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-02-01,MASA,5.400399999999999
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-02-01,MASA,5.6824
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-02-01,MASA,5.7780000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-02-01,MASA,5.764400000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-02-01,MASA,5.7408
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-02-01,MASA,5.6476
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-02-01,MASA,5.684
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-02-01,MASA,5.760800000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-02-01,MASA,5.7544
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-02-01,MASA,5.7964
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-02-01,MASA,5.7976
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-02-01,MASA,5.4688
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-03-01,MASA,5.4972
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-03-01,MASA,5.8452
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-03-01,MASA,5.7736
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-03-01,MASA,5.622000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-03-01,MASA,5.694
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-03-01,MASA,5.856800000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-03-01,MASA,5.824800000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-03-01,MASA,5.834
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-03-01,MASA,5.7852
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-03-01,MASA,5.682
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-03-01,MASA,5.75
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-03-01,MASA,5.7688
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-03-01,MASA,5.8792
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-03-01,MASA,5.8676
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-03-01,MASA,5.5192
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-04-01,MASA,5.790800000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-04-01,MASA,5.909199999999999
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-04-01,MASA,5.836
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-04-01,MASA,5.938000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-04-01,MASA,5.735600000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-04-01,MASA,5.896800000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-04-01,MASA,5.9008
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-04-01,MASA,5.9552
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-04-01,MASA,5.993600000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-04-01,MASA,5.7484
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-04-01,MASA,5.8548
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-04-01,MASA,5.856800000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-04-01,MASA,5.9152
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-04-01,MASA,5.8904
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-04-01,MASA,5.848400000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-05-01,MASA,6.0076
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-05-01,MASA,6.074800000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-05-01,MASA,6.0324
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-05-01,MASA,6.0604
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-05-01,MASA,5.865600000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-05-01,MASA,6.0927999999999995
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-05-01,MASA,6.0524000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-05-01,MASA,6.0788
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-05-01,MASA,6.1128
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-05-01,MASA,5.894400000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-05-01,MASA,6.009600000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-05-01,MASA,6.016800000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-05-01,MASA,6.1332
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-05-01,MASA,6.1372
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-05-01,MASA,5.9628
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-06-01,MASA,6.0188
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-06-01,MASA,6.0724
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-06-01,MASA,6.0676
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-06-01,MASA,6.144400000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-06-01,MASA,5.9788
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-06-01,MASA,6.169600000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-06-01,MASA,6.083600000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-06-01,MASA,6.0944
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-06-01,MASA,6.1348
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-06-01,MASA,5.9816
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-06-01,MASA,6.014
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-06-01,MASA,6.048400000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-06-01,MASA,6.154800000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-06-01,MASA,6.2024
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-06-01,MASA,6.0288
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-07-01,MASA,6.032000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-07-01,MASA,6.0756000000000006
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-07-01,MASA,6.097200000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-07-01,MASA,6.172000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-07-01,MASA,5.9992
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-07-01,MASA,6.2528
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-07-01,MASA,6.1004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-07-01,MASA,6.1704
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-07-01,MASA,6.2176
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-07-01,MASA,6.0104
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-07-01,MASA,6.0716
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-07-01,MASA,6.0916
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-07-01,MASA,6.1772
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-07-01,MASA,6.2132000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-07-01,MASA,5.9796000000000005
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-08-01,MASA,6.0492
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-08-01,MASA,6.1512
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-08-01,MASA,6.1364
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-08-01,MASA,6.204
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-08-01,MASA,6.0520000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-08-01,MASA,6.2512
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-08-01,MASA,6.1496
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-08-01,MASA,6.2204
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-08-01,MASA,6.2736
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-08-01,MASA,6.042400000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-08-01,MASA,6.083200000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-08-01,MASA,6.0944
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-08-01,MASA,6.204
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-08-01,MASA,6.2092
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-08-01,MASA,6.0532
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-09-01,MASA,6.064400000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-09-01,MASA,6.126
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-09-01,MASA,6.1108
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-09-01,MASA,6.2136000000000005
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-09-01,MASA,6.016800000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-09-01,MASA,6.169600000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-09-01,MASA,6.119199999999999
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-09-01,MASA,6.2012
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-09-01,MASA,6.2504
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-09-01,MASA,6.0228
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-09-01,MASA,6.0936
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-09-01,MASA,6.056
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-09-01,MASA,6.188000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-09-01,MASA,6.1812000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-09-01,MASA,6.0828
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-10-01,MASA,5.880800000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-10-01,MASA,6.005600000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-10-01,MASA,5.962400000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-10-01,MASA,5.9808
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-10-01,MASA,5.936800000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-10-01,MASA,6.0416
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-10-01,MASA,5.9956000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-10-01,MASA,5.9828
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-10-01,MASA,6.0291999999999994
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-10-01,MASA,5.9332
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-10-01,MASA,5.9416
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-10-01,MASA,5.935600000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-10-01,MASA,6.0291999999999994
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-10-01,MASA,6.0372
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-10-01,MASA,5.8852
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-11-01,MASA,5.7176
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-11-01,MASA,5.8812
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-11-01,MASA,5.848000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-11-01,MASA,5.8216
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-11-01,MASA,5.8500000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-11-01,MASA,5.879600000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-11-01,MASA,5.8536
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-11-01,MASA,5.848400000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-11-01,MASA,5.9008
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-11-01,MASA,5.8424000000000005
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-11-01,MASA,5.8296
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-11-01,MASA,5.8100000000000005
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-11-01,MASA,5.876
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-11-01,MASA,5.8824000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-11-01,MASA,5.7688
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-12-01,MASA,5.4112
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-12-01,MASA,5.7436
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-12-01,MASA,5.7204
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-12-01,MASA,5.396800000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-12-01,MASA,5.739199999999999
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-12-01,MASA,5.72
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-12-01,MASA,5.734
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-12-01,MASA,5.5736
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-12-01,MASA,5.6116
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-12-01,MASA,5.7288
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-12-01,MASA,5.678400000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-12-01,MASA,5.6888
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-12-01,MASA,5.734400000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-12-01,MASA,5.744400000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-12-01,MASA,5.46
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-01-01,MASA,5.2912
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-01-01,MASA,5.623600000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-01-01,MASA,5.607200000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-01-01,MASA,5.266
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-01-01,MASA,5.6512
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-01-01,MASA,5.6136
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-01-01,MASA,5.5476
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-01-01,MASA,5.388400000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-01-01,MASA,5.3108
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-01-01,MASA,5.6272
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-01-01,MASA,5.5308
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-01-01,MASA,5.564400000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-01-01,MASA,5.669600000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-01-01,MASA,5.654800000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-01-01,MASA,5.290800000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-02-01,MASA,5.4248
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-02-01,MASA,5.7924
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-02-01,MASA,5.7004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-02-01,MASA,5.432799999999999
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-02-01,MASA,5.648000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-02-01,MASA,5.7576
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-02-01,MASA,5.773200000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-02-01,MASA,5.5104
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-02-01,MASA,5.5992
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-02-01,MASA,5.6424
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-02-01,MASA,5.6672
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-02-01,MASA,5.7264
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-02-01,MASA,5.784400000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-02-01,MASA,5.7984
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-02-01,MASA,5.4524
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-03-01,MASA,5.7728
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-03-01,MASA,5.952000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-03-01,MASA,5.8284
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-03-01,MASA,5.8751999999999995
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-03-01,MASA,5.7216
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-03-01,MASA,5.9428
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-03-01,MASA,5.9704
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-03-01,MASA,5.9632000000000005
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-03-01,MASA,6.0
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-03-01,MASA,5.7139999999999995
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-03-01,MASA,5.934400000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-03-01,MASA,5.9064
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-03-01,MASA,5.9896
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-03-01,MASA,5.9988
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-03-01,MASA,5.864400000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-04-01,MASA,5.9508
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-04-01,MASA,6.0116
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-04-01,MASA,5.9204
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-04-01,MASA,6.049600000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-04-01,MASA,5.807200000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-04-01,MASA,6.0664
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-04-01,MASA,6.006
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-04-01,MASA,6.0688
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-04-01,MASA,6.1000000000000005
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-04-01,MASA,5.7948
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-04-01,MASA,6.0188
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-04-01,MASA,5.975600000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-04-01,MASA,6.07
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-04-01,MASA,6.0576
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-04-01,MASA,5.959600000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-05-01,MASA,6.0384
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-05-01,MASA,6.049600000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-05-01,MASA,5.998000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-05-01,MASA,6.1372
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-05-01,MASA,5.870800000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-05-01,MASA,6.142
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-05-01,MASA,6.0564
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-05-01,MASA,6.130800000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-05-01,MASA,6.1676
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-05-01,MASA,5.8608
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-05-01,MASA,6.049600000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-05-01,MASA,5.9704
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-05-01,MASA,6.1244000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-05-01,MASA,6.118000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-05-01,MASA,5.9752
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-06-01,MASA,6.0864
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-06-01,MASA,6.025600000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-06-01,MASA,6.048400000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-06-01,MASA,6.2348
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-06-01,MASA,5.9408
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-06-01,MASA,6.234
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-06-01,MASA,6.083600000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-06-01,MASA,6.156000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-06-01,MASA,6.234
