Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,LST_Night_Aqua_MYD21C3
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-09-01,MASA,5.8688
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-09-01,MASA,5.856800000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-09-01,MASA,5.722
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-09-01,MASA,5.6672
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-09-01,MASA,5.9628
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-09-01,MASA,5.798000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-09-01,MASA,5.8532
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-09-01,MASA,5.8672
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-09-01,MASA,5.8608
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-09-01,MASA,5.659199999999999
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-10-01,MASA,5.582000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-10-01,MASA,5.750800000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-10-01,MASA,5.838000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-10-01,MASA,5.5388
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-10-01,MASA,5.9348
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-10-01,MASA,5.783200000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-10-01,MASA,5.716
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-10-01,MASA,5.6576
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-10-01,MASA,5.590800000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-10-01,MASA,5.8612
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-10-01,MASA,5.750800000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-10-01,MASA,5.752400000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-10-01,MASA,5.7456000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-10-01,MASA,5.7532000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-10-01,MASA,5.6091999999999995
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-11-01,MASA,5.484400000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-11-01,MASA,5.596
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-11-01,MASA,5.7088
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-11-01,MASA,5.3832
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-11-01,MASA,5.8052
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-11-01,MASA,5.606800000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-11-01,MASA,5.6228
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-11-01,MASA,5.5052
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-11-01,MASA,5.4552
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-11-01,MASA,5.7516
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-11-01,MASA,5.5944
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-11-01,MASA,5.6528
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-11-01,MASA,5.6012
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-11-01,MASA,5.5812
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-11-01,MASA,5.489199999999999
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-12-01,MASA,5.4272
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-12-01,MASA,5.524400000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-12-01,MASA,5.63
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-12-01,MASA,5.274
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-12-01,MASA,5.7139999999999995
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-12-01,MASA,5.526800000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-12-01,MASA,5.534
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-12-01,MASA,5.496
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-12-01,MASA,5.386800000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-12-01,MASA,5.688000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-12-01,MASA,5.51
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-12-01,MASA,5.5576
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-12-01,MASA,5.5248
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-12-01,MASA,5.5092
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-12-01,MASA,5.420800000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-01-01,MASA,5.4628
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-01-01,MASA,5.5264
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-01-01,MASA,5.6168000000000005
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-01-01,MASA,5.3316
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-01-01,MASA,5.6888
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-01-01,MASA,5.5488
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-01-01,MASA,5.5392
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-01-01,MASA,5.506
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-01-01,MASA,5.4572
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-01-01,MASA,5.6664
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-01-01,MASA,5.5676
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-01-01,MASA,5.5920000000000005
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-01-01,MASA,5.5428
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-01-01,MASA,5.5224
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-01-01,MASA,5.489199999999999
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-02-01,MASA,5.4796000000000005
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-02-01,MASA,5.5516
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-02-01,MASA,5.626
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-02-01,MASA,5.373600000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-02-01,MASA,5.6792
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-02-01,MASA,5.5276
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-02-01,MASA,5.55
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-02-01,MASA,5.5136
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-02-01,MASA,5.4848
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-02-01,MASA,5.6388
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-02-01,MASA,5.5728
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-02-01,MASA,5.5564
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-02-01,MASA,5.5448
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-02-01,MASA,5.5228
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-02-01,MASA,5.4988
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-03-01,MASA,5.4916
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-03-01,MASA,5.605600000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-03-01,MASA,5.6724000000000006
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-03-01,MASA,5.4104
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-03-01,MASA,5.704400000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-03-01,MASA,5.6168000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-03-01,MASA,5.618000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-03-01,MASA,5.518400000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-03-01,MASA,5.446000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-03-01,MASA,5.6288
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-03-01,MASA,5.599600000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-03-01,MASA,5.619199999999999
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-03-01,MASA,5.6196
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-03-01,MASA,5.606000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-03-01,MASA,5.4792
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-04-01,MASA,5.5548
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-04-01,MASA,5.716800000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-04-01,MASA,5.744800000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-04-01,MASA,5.472
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-04-01,MASA,5.775600000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-04-01,MASA,5.694
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-04-01,MASA,5.708000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-04-01,MASA,5.584
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-04-01,MASA,5.521599999999999
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-04-01,MASA,5.7012
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-04-01,MASA,5.662000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-04-01,MASA,5.6588
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-04-01,MASA,5.718400000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-04-01,MASA,5.694
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-04-01,MASA,5.532000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-05-01,MASA,5.632000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-05-01,MASA,5.8512
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-05-01,MASA,5.8828
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-05-01,MASA,5.582000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-05-01,MASA,5.905600000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-05-01,MASA,5.848400000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-05-01,MASA,5.8112
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-05-01,MASA,5.7296000000000005
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-05-01,MASA,5.6272
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-05-01,MASA,5.8452
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-05-01,MASA,5.7872
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-05-01,MASA,5.8004
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-05-01,MASA,5.8580000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-05-01,MASA,5.846
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-05-01,MASA,5.629600000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-06-01,MASA,5.676
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-06-01,MASA,5.880800000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-06-01,MASA,5.9448
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-06-01,MASA,5.6436
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-06-01,MASA,5.974
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-06-01,MASA,5.8964
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-06-01,MASA,5.8492
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-06-01,MASA,5.766
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-06-01,MASA,5.7116
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-06-01,MASA,5.9376
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-06-01,MASA,5.815600000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-06-01,MASA,5.8660000000000005
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-06-01,MASA,5.89
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-06-01,MASA,5.880800000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-06-01,MASA,5.703600000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-07-01,MASA,5.6988
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-07-01,MASA,5.919600000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-07-01,MASA,5.9836
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-07-01,MASA,5.682799999999999
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-07-01,MASA,6.032000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-07-01,MASA,5.9476
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-07-01,MASA,5.8564
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-07-01,MASA,5.777200000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-07-01,MASA,5.7128
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-07-01,MASA,5.969600000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-07-01,MASA,5.8100000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-07-01,MASA,5.8839999999999995
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-07-01,MASA,5.929600000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-07-01,MASA,5.9224000000000006
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-07-01,MASA,5.704400000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-08-01,MASA,5.6924
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-08-01,MASA,5.944
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-08-01,MASA,6.0016
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-08-01,MASA,5.676
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-08-01,MASA,6.0464
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-08-01,MASA,5.9315999999999995
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-08-01,MASA,5.9228
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-08-01,MASA,5.772
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-08-01,MASA,5.7312
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-08-01,MASA,6.010800000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-08-01,MASA,5.846800000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-08-01,MASA,5.9232000000000005
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-08-01,MASA,5.9364
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-08-01,MASA,5.9216
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-08-01,MASA,5.722
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-09-01,MASA,5.6452
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-09-01,MASA,5.8464
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-09-01,MASA,5.913200000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-09-01,MASA,5.6224
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-09-01,MASA,6.014
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-09-01,MASA,5.857200000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-09-01,MASA,5.829199999999999
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-09-01,MASA,5.7252
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-09-01,MASA,5.6848
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-09-01,MASA,5.9488
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-09-01,MASA,5.7736
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-09-01,MASA,5.8512
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-09-01,MASA,5.854400000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-09-01,MASA,5.845600000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-09-01,MASA,5.6916
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-10-01,MASA,5.5564
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-10-01,MASA,5.744
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-10-01,MASA,5.839600000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-10-01,MASA,5.51
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-10-01,MASA,5.934
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-10-01,MASA,5.764400000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-10-01,MASA,5.7504
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-10-01,MASA,5.6224
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-10-01,MASA,5.5676
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-10-01,MASA,5.8804
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-10-01,MASA,5.699199999999999
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-10-01,MASA,5.7700000000000005
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-10-01,MASA,5.7424
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-10-01,MASA,5.7528
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-10-01,MASA,5.5851999999999995
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-11-01,MASA,5.500800000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-11-01,MASA,5.5812
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-11-01,MASA,5.6664
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-11-01,MASA,5.4236
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-11-01,MASA,5.776000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-11-01,MASA,5.5796
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-11-01,MASA,5.5988
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-11-01,MASA,5.5280000000000005
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-11-01,MASA,5.4896
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-11-01,MASA,5.734
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-11-01,MASA,5.5796
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-11-01,MASA,5.63
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-11-01,MASA,5.5536
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-11-01,MASA,5.5280000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-11-01,MASA,5.515600000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-12-01,MASA,5.444
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-12-01,MASA,5.5424
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-12-01,MASA,5.6424
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-12-01,MASA,5.41
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-12-01,MASA,5.7084
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-12-01,MASA,5.5148
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-12-01,MASA,5.5396
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-12-01,MASA,5.4764
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-12-01,MASA,5.474400000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-12-01,MASA,5.678000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-12-01,MASA,5.5492
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-12-01,MASA,5.6015999999999995
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-12-01,MASA,5.5188
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-12-01,MASA,5.4936
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-12-01,MASA,5.486800000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-01-01,MASA,5.3372
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-01-01,MASA,5.4884
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-01-01,MASA,5.5848
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-01-01,MASA,5.2888
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-01-01,MASA,5.6788
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-01-01,MASA,5.484
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-01-01,MASA,5.5044
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-01-01,MASA,5.4052
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-01-01,MASA,5.365600000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-01-01,MASA,5.6276
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-01-01,MASA,5.485600000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-01-01,MASA,5.550800000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-01-01,MASA,5.4912
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-01-01,MASA,5.4612
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-01-01,MASA,5.416800000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-02-01,MASA,5.3616
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-02-01,MASA,5.514
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-02-01,MASA,5.5924000000000005
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-02-01,MASA,5.2984
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-02-01,MASA,5.6464
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-02-01,MASA,5.5048
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-02-01,MASA,5.506
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-02-01,MASA,5.444400000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-02-01,MASA,5.39
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-02-01,MASA,5.6004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-02-01,MASA,5.498000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-02-01,MASA,5.538000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-02-01,MASA,5.496
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-02-01,MASA,5.4704
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-02-01,MASA,5.4315999999999995
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-03-01,MASA,5.4584
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-03-01,MASA,5.6204
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-03-01,MASA,5.6508
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-03-01,MASA,5.388400000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-03-01,MASA,5.6752
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-03-01,MASA,5.6012
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-03-01,MASA,5.595600000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-03-01,MASA,5.5036000000000005
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-03-01,MASA,5.457999999999999
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-03-01,MASA,5.6408000000000005
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-03-01,MASA,5.5628
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-03-01,MASA,5.5888
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-03-01,MASA,5.5876
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-03-01,MASA,5.566800000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-03-01,MASA,5.4704
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-04-01,MASA,5.549600000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-04-01,MASA,5.672000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-04-01,MASA,5.7072
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-04-01,MASA,5.4732
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-04-01,MASA,5.732
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-04-01,MASA,5.648000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-04-01,MASA,5.6432
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-04-01,MASA,5.5436000000000005
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-04-01,MASA,5.508400000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-04-01,MASA,5.6984
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-04-01,MASA,5.629600000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-04-01,MASA,5.6584
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-04-01,MASA,5.6648000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-04-01,MASA,5.6228
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-04-01,MASA,5.5520000000000005
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-05-01,MASA,5.638400000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-05-01,MASA,5.8420000000000005
