Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,EVI_Aqua_MYD13A3
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2012-09-01,MASA,0.22030000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2012-10-01,MASA,0.1983
Mazandaran,23.7,99309,36.48,52.47,Amol,2012-10-01,MASA,0.3397
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2012-10-01,MASA,0.1555
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2012-10-01,MASA,0.1254
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2012-10-01,MASA,0.034
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2012-10-01,MASA,0.28390000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2012-10-01,MASA,0.3522
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2012-10-01,MASA,0.1867
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2012-10-01,MASA,0.20020000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2012-10-01,MASA,0.3587
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2012-10-01,MASA,0.2984
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2012-10-01,MASA,0.23170000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2012-10-01,MASA,0.2932
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2012-10-01,MASA,0.2801
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2012-10-01,MASA,0.1348
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2012-11-01,MASA,0.18630000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2012-11-01,MASA,0.2549
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2012-11-01,MASA,0.1454
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2012-11-01,MASA,0.09530000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2012-11-01,MASA,0.026000000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2012-11-01,MASA,0.2038
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2012-11-01,MASA,0.2969
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2012-11-01,MASA,0.1902
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2012-11-01,MASA,0.16670000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2012-11-01,MASA,0.2854
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2012-11-01,MASA,0.2313
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2012-11-01,MASA,0.22890000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2012-11-01,MASA,0.2748
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2012-11-01,MASA,0.28450000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2012-11-01,MASA,0.08020000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2012-12-01,MASA,0.159
Mazandaran,23.7,99309,36.48,52.47,Amol,2012-12-01,MASA,0.21200000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2012-12-01,MASA,0.12380000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2012-12-01,MASA,0.0814
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2012-12-01,MASA,0.026000000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2012-12-01,MASA,0.1885
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2012-12-01,MASA,0.2197
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2012-12-01,MASA,0.19360000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2012-12-01,MASA,0.1419
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2012-12-01,MASA,0.2237
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2012-12-01,MASA,0.18780000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2012-12-01,MASA,0.2272
Mazandaran,23.0,40759,36.54,53.0,Sari,2012-12-01,MASA,0.2071
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2012-12-01,MASA,0.23090000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2012-12-01,MASA,0.0207
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-01-01,MASA,0.1331
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-01-01,MASA,0.1835
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-01-01,MASA,0.1072
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-01-01,MASA,0.0818
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-01-01,MASA,-0.0303
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-01-01,MASA,0.23450000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-01-01,MASA,0.19340000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-01-01,MASA,0.1882
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-01-01,MASA,0.1419
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-01-01,MASA,0.15080000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-01-01,MASA,0.17200000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-01-01,MASA,0.1625
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-01-01,MASA,0.1958
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-01-01,MASA,0.2021
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-01-01,MASA,0.0455
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-02-01,MASA,0.1501
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-02-01,MASA,0.1787
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-02-01,MASA,0.0796
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-02-01,MASA,0.07350000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-02-01,MASA,-0.0609
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-02-01,MASA,0.30920000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-02-01,MASA,0.1484
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-02-01,MASA,0.2237
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-02-01,MASA,0.1427
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-02-01,MASA,0.1715
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-02-01,MASA,0.19090000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-02-01,MASA,0.1698
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-02-01,MASA,0.2036
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-02-01,MASA,0.184
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-02-01,MASA,0.08120000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-03-01,MASA,0.18130000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-03-01,MASA,0.16670000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-03-01,MASA,0.1258
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-03-01,MASA,0.1071
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-03-01,MASA,0.0061
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-03-01,MASA,0.42210000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-03-01,MASA,0.1893
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-03-01,MASA,0.2886
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-03-01,MASA,0.20520000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-03-01,MASA,0.182
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-03-01,MASA,0.2349
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-03-01,MASA,0.1887
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-03-01,MASA,0.2338
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-03-01,MASA,0.248
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-03-01,MASA,0.10350000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-04-01,MASA,0.2551
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-04-01,MASA,0.1496
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-04-01,MASA,0.1622
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-04-01,MASA,0.12300000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-04-01,MASA,-0.027200000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-04-01,MASA,0.4222
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-04-01,MASA,0.27140000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-04-01,MASA,0.42510000000000003
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-04-01,MASA,0.22190000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-04-01,MASA,0.2499
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-04-01,MASA,0.3401
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-04-01,MASA,0.20400000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-04-01,MASA,0.24500000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-04-01,MASA,0.27140000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-04-01,MASA,0.2336
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-05-01,MASA,0.397
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-05-01,MASA,0.16820000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-05-01,MASA,0.1645
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-05-01,MASA,0.1359
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-05-01,MASA,0.0358
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-05-01,MASA,0.2544
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-05-01,MASA,0.42560000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-05-01,MASA,0.3522
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-05-01,MASA,0.2897
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-05-01,MASA,0.333
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-05-01,MASA,0.3352
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-05-01,MASA,0.2394
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-05-01,MASA,0.2469
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-05-01,MASA,0.24630000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-05-01,MASA,0.2859
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-06-01,MASA,0.2888
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-06-01,MASA,0.4738
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-06-01,MASA,0.1885
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-06-01,MASA,0.14100000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-06-01,MASA,0.033100000000000004
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-06-01,MASA,0.2155
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-06-01,MASA,0.3982
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-06-01,MASA,0.2296
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-06-01,MASA,0.2189
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-06-01,MASA,0.24810000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-06-01,MASA,0.3386
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-06-01,MASA,0.2149
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-06-01,MASA,0.3234
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-06-01,MASA,0.2836
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-06-01,MASA,0.40080000000000005
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-07-01,MASA,0.2041
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-07-01,MASA,0.5976
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-07-01,MASA,0.1696
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-07-01,MASA,0.13870000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-07-01,MASA,0.033100000000000004
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-07-01,MASA,0.2963
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-07-01,MASA,0.43620000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-07-01,MASA,0.16090000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-07-01,MASA,0.2034
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-07-01,MASA,0.3206
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-07-01,MASA,0.3059
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-07-01,MASA,0.2549
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-07-01,MASA,0.3775
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-07-01,MASA,0.29050000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-07-01,MASA,0.34840000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-08-01,MASA,0.2535
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-08-01,MASA,0.3593
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-08-01,MASA,0.1646
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-08-01,MASA,0.11960000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-08-01,MASA,0.0079
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-08-01,MASA,0.4611
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-08-01,MASA,0.3922
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-08-01,MASA,0.1327
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-08-01,MASA,0.2396
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-08-01,MASA,0.374
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-08-01,MASA,0.3246
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-08-01,MASA,0.2635
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-08-01,MASA,0.2934
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-08-01,MASA,0.3181
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-08-01,MASA,0.2526
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-09-01,MASA,0.20950000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-09-01,MASA,0.3886
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-09-01,MASA,0.163
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-09-01,MASA,0.1259
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-09-01,MASA,0.0589
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-09-01,MASA,0.3724
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-09-01,MASA,0.3542
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-09-01,MASA,0.1291
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-09-01,MASA,0.19210000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-09-01,MASA,0.3773
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-09-01,MASA,0.2553
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-09-01,MASA,0.2389
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-09-01,MASA,0.2745
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-09-01,MASA,0.226
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-09-01,MASA,0.2071
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-10-01,MASA,0.1898
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-10-01,MASA,0.3241
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-10-01,MASA,0.1645
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-10-01,MASA,0.11120000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-10-01,MASA,0.0711
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-10-01,MASA,0.25120000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-10-01,MASA,0.3321
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-10-01,MASA,0.11370000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-10-01,MASA,0.1653
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-10-01,MASA,0.2378
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-10-01,MASA,0.19720000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-10-01,MASA,0.21860000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-10-01,MASA,0.24830000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-10-01,MASA,0.25830000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-10-01,MASA,0.154
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-11-01,MASA,0.15960000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-11-01,MASA,0.26380000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-11-01,MASA,0.1621
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-11-01,MASA,0.0989
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-11-01,MASA,0.0562
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-11-01,MASA,0.2228
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-11-01,MASA,0.2807
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-11-01,MASA,0.11720000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-11-01,MASA,0.15960000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-11-01,MASA,0.24910000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-11-01,MASA,0.2058
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-11-01,MASA,0.233
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-11-01,MASA,0.22820000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-11-01,MASA,0.334
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-11-01,MASA,0.0911
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-12-01,MASA,0.15860000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-12-01,MASA,0.2053
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-12-01,MASA,0.12610000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-12-01,MASA,0.07730000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-12-01,MASA,0.0159
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-12-01,MASA,0.1801
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-12-01,MASA,0.23120000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-12-01,MASA,0.099
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-12-01,MASA,0.168
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-12-01,MASA,0.2384
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-12-01,MASA,0.10260000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-12-01,MASA,0.1661
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-12-01,MASA,0.18710000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-12-01,MASA,0.2993
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-12-01,MASA,0.039
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-01-01,MASA,0.126
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-01-01,MASA,0.1772
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-01-01,MASA,0.10930000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-01-01,MASA,0.07060000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-01-01,MASA,-0.0292
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-01-01,MASA,0.2026
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-01-01,MASA,0.21130000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-01-01,MASA,0.0998
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-01-01,MASA,0.1388
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-01-01,MASA,0.1834
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-01-01,MASA,0.1515
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-01-01,MASA,0.2399
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-01-01,MASA,0.17950000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-01-01,MASA,0.26080000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-01-01,MASA,0.0936
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-02-01,MASA,0.11900000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-02-01,MASA,0.17120000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-02-01,MASA,0.1139
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-02-01,MASA,0.0719
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-02-01,MASA,-0.037000000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-02-01,MASA,0.24960000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-02-01,MASA,0.19260000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-02-01,MASA,0.1034
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-02-01,MASA,0.1441
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-02-01,MASA,0.1048
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-02-01,MASA,0.1351
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-02-01,MASA,0.16620000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-02-01,MASA,0.1905
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-02-01,MASA,0.2528
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-02-01,MASA,0.07970000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-03-01,MASA,0.1477
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-03-01,MASA,0.18280000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-03-01,MASA,0.1068
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-03-01,MASA,0.0693
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-03-01,MASA,0.0379
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-03-01,MASA,0.37870000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-03-01,MASA,0.21280000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-03-01,MASA,0.1303
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-03-01,MASA,0.18860000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-03-01,MASA,0.2124
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-03-01,MASA,0.1895
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-03-01,MASA,0.1917
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-03-01,MASA,0.21860000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-03-01,MASA,0.30260000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-03-01,MASA,0.0974
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-04-01,MASA,0.271
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-04-01,MASA,0.14800000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-04-01,MASA,0.16340000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-04-01,MASA,0.1003
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-04-01,MASA,-0.006
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-04-01,MASA,0.3914
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-04-01,MASA,0.2861
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-04-01,MASA,0.16670000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-04-01,MASA,0.2617
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-04-01,MASA,0.2684
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-04-01,MASA,0.34900000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-04-01,MASA,0.23520000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-04-01,MASA,0.23650000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-04-01,MASA,0.28
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-04-01,MASA,0.1331
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-05-01,MASA,0.28240000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-05-01,MASA,0.2114
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-05-01,MASA,0.17020000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-05-01,MASA,0.1643
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-05-01,MASA,0.07010000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-05-01,MASA,0.29700000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-05-01,MASA,0.3507
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-05-01,MASA,0.19970000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-05-01,MASA,0.2646
