Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,NDVI_Aqua_MYD13A3
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-09-01,MASA,0.43970000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-09-01,MASA,0.5108
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-10-01,MASA,0.3416
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-10-01,MASA,0.6163000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-10-01,MASA,0.2873
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-10-01,MASA,0.1797
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-10-01,MASA,0.2655
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-10-01,MASA,0.4973
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-10-01,MASA,0.5762
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-10-01,MASA,0.22210000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-10-01,MASA,0.25980000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-10-01,MASA,0.499
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-10-01,MASA,0.537
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-10-01,MASA,0.4722
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-10-01,MASA,0.4429
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-10-01,MASA,0.4444
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-10-01,MASA,0.3799
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-11-01,MASA,0.4892
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-11-01,MASA,0.4514
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-11-01,MASA,0.25680000000000003
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-11-01,MASA,0.1589
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-11-01,MASA,0.33330000000000004
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-11-01,MASA,0.40180000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-11-01,MASA,0.4796
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-11-01,MASA,0.24350000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-11-01,MASA,0.2887
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-11-01,MASA,0.4727
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-11-01,MASA,0.4746
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-11-01,MASA,0.4184
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-11-01,MASA,0.41240000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-11-01,MASA,0.4859
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-11-01,MASA,0.2762
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-12-01,MASA,0.28290000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-12-01,MASA,0.3242
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-12-01,MASA,0.2369
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-12-01,MASA,0.1378
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-12-01,MASA,-0.1651
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-12-01,MASA,0.3705
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-12-01,MASA,0.4081
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-12-01,MASA,0.23240000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-12-01,MASA,0.2733
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-12-01,MASA,0.406
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-12-01,MASA,0.38770000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-12-01,MASA,0.3798
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-12-01,MASA,0.3774
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-12-01,MASA,0.4232
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-12-01,MASA,0.5831000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-01-01,MASA,0.3004
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-01-01,MASA,0.29860000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-01-01,MASA,0.216
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-01-01,MASA,0.1638
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-01-01,MASA,-0.1177
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-01-01,MASA,0.4006
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-01-01,MASA,0.35900000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-01-01,MASA,0.22030000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-01-01,MASA,0.2265
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-01-01,MASA,0.35050000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-01-01,MASA,0.41390000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-01-01,MASA,0.312
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-01-01,MASA,0.3662
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-01-01,MASA,0.43560000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-01-01,MASA,0.219
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-02-01,MASA,0.3347
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-02-01,MASA,0.28450000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-02-01,MASA,0.2205
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-02-01,MASA,0.1406
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-02-01,MASA,-0.1419
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-02-01,MASA,0.4439
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-02-01,MASA,0.3567
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-02-01,MASA,0.2511
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-02-01,MASA,0.272
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-02-01,MASA,0.3284
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-02-01,MASA,0.4379
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-02-01,MASA,0.34650000000000003
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-02-01,MASA,0.35700000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-02-01,MASA,0.4501
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-02-01,MASA,0.219
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-03-01,MASA,0.45080000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-03-01,MASA,0.26080000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-03-01,MASA,0.2308
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-03-01,MASA,0.134
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-03-01,MASA,0.0239
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-03-01,MASA,0.5599000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-03-01,MASA,0.3312
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-03-01,MASA,0.3383
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-03-01,MASA,0.29550000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-03-01,MASA,0.33190000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-03-01,MASA,0.4469
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-03-01,MASA,0.3417
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-03-01,MASA,0.3801
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-03-01,MASA,0.36360000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-03-01,MASA,0.2979
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-04-01,MASA,0.735
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-04-01,MASA,0.2656
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-04-01,MASA,0.2499
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-04-01,MASA,0.2536
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-04-01,MASA,0.1525
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-04-01,MASA,0.5396000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-04-01,MASA,0.3796
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-04-01,MASA,0.4258
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-04-01,MASA,0.38270000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-04-01,MASA,0.37560000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-04-01,MASA,0.6267
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-04-01,MASA,0.39380000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-04-01,MASA,0.3839
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-04-01,MASA,0.3559
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-04-01,MASA,0.5424
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-05-01,MASA,0.735
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-05-01,MASA,0.2605
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-05-01,MASA,0.27040000000000003
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-05-01,MASA,0.24280000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-05-01,MASA,0.22610000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-05-01,MASA,0.46950000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-05-01,MASA,0.42250000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-05-01,MASA,0.5009
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-05-01,MASA,0.5074000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-05-01,MASA,0.5077
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-05-01,MASA,0.7079000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-05-01,MASA,0.4974
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-05-01,MASA,0.3504
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-05-01,MASA,0.3715
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-05-01,MASA,0.5820000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-06-01,MASA,0.4601
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-06-01,MASA,0.5759000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-06-01,MASA,0.3111
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-06-01,MASA,0.23900000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-06-01,MASA,0.2849
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-06-01,MASA,0.32680000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-06-01,MASA,0.551
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-06-01,MASA,0.3523
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-06-01,MASA,0.3345
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-06-01,MASA,0.4524
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-06-01,MASA,0.5656
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-06-01,MASA,0.4601
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-06-01,MASA,0.4787
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-06-01,MASA,0.4015
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-06-01,MASA,0.665
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-07-01,MASA,0.4576
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-07-01,MASA,0.6893
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-07-01,MASA,0.3372
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-07-01,MASA,0.228
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-07-01,MASA,0.1703
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-07-01,MASA,0.47440000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-07-01,MASA,0.6585000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-07-01,MASA,0.232
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-07-01,MASA,0.34190000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-07-01,MASA,0.5387000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-07-01,MASA,0.5539000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-07-01,MASA,0.4675
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-07-01,MASA,0.5546
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-07-01,MASA,0.5437000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-07-01,MASA,0.648
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-08-01,MASA,0.4531
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-08-01,MASA,0.5652
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-08-01,MASA,0.25620000000000004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-08-01,MASA,0.22360000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-08-01,MASA,0.1197
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-08-01,MASA,0.5892000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-08-01,MASA,0.6362
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-08-01,MASA,0.2172
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-08-01,MASA,0.3564
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-08-01,MASA,0.5102
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-08-01,MASA,0.6096
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-08-01,MASA,0.5121
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-08-01,MASA,0.391
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-08-01,MASA,0.5388000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-08-01,MASA,0.5309
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-09-01,MASA,0.45320000000000005
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-09-01,MASA,0.5189
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-09-01,MASA,0.3095
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-09-01,MASA,0.1835
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-09-01,MASA,0.059300000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-09-01,MASA,0.5204
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-09-01,MASA,0.48910000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-09-01,MASA,0.2137
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-09-01,MASA,0.3416
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-09-01,MASA,0.47250000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-09-01,MASA,0.5631
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-09-01,MASA,0.4878
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-09-01,MASA,0.4181
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-09-01,MASA,0.4061
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-09-01,MASA,0.5112
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-10-01,MASA,0.44380000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-10-01,MASA,0.5286000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-10-01,MASA,0.2822
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-10-01,MASA,0.1824
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-10-01,MASA,0.1442
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-10-01,MASA,0.3614
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-10-01,MASA,0.4903
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-10-01,MASA,0.2393
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-10-01,MASA,0.3301
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-10-01,MASA,0.4529
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-10-01,MASA,0.47900000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-10-01,MASA,0.4446
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-10-01,MASA,0.381
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-10-01,MASA,0.3749
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-10-01,MASA,0.37360000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-11-01,MASA,0.4117
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-11-01,MASA,0.47800000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-11-01,MASA,0.2378
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-11-01,MASA,0.1708
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-11-01,MASA,0.1442
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-11-01,MASA,0.3448
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-11-01,MASA,0.43970000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-11-01,MASA,0.2611
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-11-01,MASA,0.3204
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-11-01,MASA,0.4103
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-11-01,MASA,0.4934
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-11-01,MASA,0.43520000000000003
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-11-01,MASA,0.3608
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-11-01,MASA,0.3634
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-11-01,MASA,0.46280000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-12-01,MASA,0.44270000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-12-01,MASA,0.38230000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-12-01,MASA,0.2596
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-12-01,MASA,0.2214
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-12-01,MASA,0.0332
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-12-01,MASA,0.386
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-12-01,MASA,0.36610000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-12-01,MASA,0.2404
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-12-01,MASA,0.34740000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-12-01,MASA,0.4204
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-12-01,MASA,0.39440000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-12-01,MASA,0.665
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-12-01,MASA,0.3714
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-12-01,MASA,0.36920000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-12-01,MASA,0.46280000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-01-01,MASA,0.3612
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-01-01,MASA,0.29760000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-01-01,MASA,0.2225
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-01-01,MASA,0.14100000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-01-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-01-01,MASA,0.3919
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-01-01,MASA,0.33130000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-01-01,MASA,0.2727
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-01-01,MASA,0.28800000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-01-01,MASA,0.32430000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-01-01,MASA,0.36360000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-01-01,MASA,0.3511
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-01-01,MASA,0.3156
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-01-01,MASA,0.3351
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-01-01,MASA,0.3436
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-02-01,MASA,0.2944
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-02-01,MASA,0.2766
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-02-01,MASA,0.21610000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-02-01,MASA,0.14400000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-02-01,MASA,0.1371
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-02-01,MASA,0.4359
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-02-01,MASA,0.3155
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-02-01,MASA,0.2787
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-02-01,MASA,0.3023
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-02-01,MASA,0.29560000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-02-01,MASA,0.3768
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-02-01,MASA,0.34390000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-02-01,MASA,0.3375
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-02-01,MASA,0.3768
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-02-01,MASA,0.23120000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-03-01,MASA,0.39380000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-03-01,MASA,0.26990000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-03-01,MASA,0.249
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-03-01,MASA,0.14930000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-03-01,MASA,-0.0371
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-03-01,MASA,0.553
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-03-01,MASA,0.3397
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-03-01,MASA,0.3169
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-03-01,MASA,0.33940000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-03-01,MASA,0.2899
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-03-01,MASA,0.5611
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-03-01,MASA,0.3357
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-03-01,MASA,0.3422
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-03-01,MASA,0.4844
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-03-01,MASA,0.3516
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-04-01,MASA,0.5408000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-04-01,MASA,0.2509
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-04-01,MASA,0.3099
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-04-01,MASA,0.16110000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-04-01,MASA,0.22080000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-04-01,MASA,0.5626
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-04-01,MASA,0.41550000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-04-01,MASA,0.5013000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-04-01,MASA,0.40690000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-04-01,MASA,0.4083
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-04-01,MASA,0.666
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-04-01,MASA,0.4097
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-04-01,MASA,0.3628
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-04-01,MASA,0.41600000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-04-01,MASA,0.3874
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-05-01,MASA,0.6119
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-05-01,MASA,0.33230000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-05-01,MASA,0.3083
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-05-01,MASA,0.28450000000000003
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-05-01,MASA,0.4035
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-05-01,MASA,0.3874
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-05-01,MASA,0.531
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-05-01,MASA,0.48410000000000003
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-05-01,MASA,0.4531
