date,St_ID,Region,St_Ele,St_Lat,St_Lon,St_Name,region_id,CHIRPS
2010-10-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,172.59022521972656
2010-10-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,199.35697709451807
2010-10-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,169.9083366394043
2010-10-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,110.39715576171875
2010-10-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,40.52989482879639
2010-10-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,93.13168334960938
2010-10-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,53.1966552734375
2010-10-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,89.30808562350411
2010-10-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,153.7633171081543
2010-10-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,182.84104537963867
2010-10-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,153.09417724609375
2010-10-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,51.55854797363281
2010-10-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,71.26233673095703
2010-11-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,121.2386245727539
2010-11-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,96.97307586669922
2010-11-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,204.6214599609375
2010-11-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,73.17325118036554
2010-11-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,108.83741569519043
2010-11-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,65.47602081298828
2010-11-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,42.30890703201294
2010-11-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,52.51813888549805
2010-11-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,36.5836877822876
2010-11-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,51.10001891472436
2010-11-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,70.33480405807495
2010-11-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,170.79139709472656
2010-11-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,198.9080982208252
2010-11-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,72.24365234375
2010-11-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,104.62335968017578
2010-12-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,70.23698329925537
2010-12-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,78.24619007110596
2010-12-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,93.24977207183838
2010-12-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,67.39193120333228
2010-12-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,61.286683082580566
2010-12-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,59.88205146789551
2010-12-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,48.40498733520508
2010-12-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,54.52447175979614
2010-12-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,31.534828186035156
2010-12-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,40.31218857021001
2010-12-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,54.55253791809082
2010-12-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,74.44667720794678
2010-12-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,88.48392295837402
2010-12-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,60.13136291503906
2010-12-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,77.81307888031006
2011-01-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,202.74806118011475
2011-01-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,181.22057723999023
2011-01-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,219.37077140808105
2011-01-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,136.80889654985748
2011-01-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,144.30426406860352
2011-01-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,136.05037117004395
2011-01-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,117.3205099105835
2011-01-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,116.18672180175781
2011-01-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,70.60965037345886
2011-01-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,82.19207618277885
2011-01-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,136.2101764678955
2011-01-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,236.18791961669922
2011-01-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,202.95710849761963
2011-01-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,124.2118444442749
2011-01-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,199.82505798339844
2011-02-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,130.2925796508789
2011-02-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,133.65717124938965
2011-02-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,164.77758121490479
2011-02-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,136.6978022391253
2011-02-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,147.56455612182617
2011-02-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,160.9221830368042
2011-02-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,148.2148380279541
2011-02-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,137.38424634933472
2011-02-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,103.37011432647705
2011-02-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,117.53471085377511
2011-02-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,151.9886884689331
2011-02-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,169.86018562316895
2011-02-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,185.2940673828125
2011-02-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,158.1395969390869
2011-02-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,217.04927444458008
2011-03-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,182.60116004943848
2011-03-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,112.4493408203125
2011-03-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,384.27013206481934
2011-03-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,80.80159041669108
2011-03-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,95.72628498077393
2011-03-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,77.63556480407715
2011-03-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,58.81220626831055
2011-03-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,54.76633548736572
2011-03-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,56.173826694488525
2011-03-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,55.68018224749262
2011-03-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,74.4012999534607
2011-03-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,147.6602554321289
2011-03-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,309.61406898498535
2011-03-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,149.34809589385986
2011-03-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,184.5047378540039
2011-04-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,45.870606422424316
2011-04-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,64.89706826210022
2011-04-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,156.41286945343018
2011-04-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,29.667364887671898
2011-04-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,57.85682940483093
2011-04-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,50.37720441818237
2011-04-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,31.821370124816895
2011-04-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,39.13528060913086
2011-04-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,16.287776470184326
2011-04-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,24.580331074020076
2011-04-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,44.7455518245697
2011-04-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,85.3188099861145
2011-04-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,167.44365310668945
2011-04-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,56.3259596824646
2011-04-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,71.65789127349854
2011-05-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,42.43711185455322
2011-05-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,25.235667943954468
2011-05-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,36.46292382478714
2011-05-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,14.678660496184143
2011-05-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,16.753182351589203
2011-05-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,22.447180211544037
2011-05-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,27.9427627325058
2011-05-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,21.904537558555603
2011-05-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,18.196966648101807
2011-05-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,20.293664784789772
2011-05-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,16.628194332122803
2011-05-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,19.11504763364792
2011-05-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,22.819440960884094
2011-05-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,23.7819265127182
2011-05-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,22.17406737804413
2011-06-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,115.30010986328125
2011-06-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,54.158281326293945
2011-06-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,86.42483139038086
2011-06-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,45.27163711868891
2011-06-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,43.242990493774414
2011-06-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,44.18498659133911
2011-06-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,23.917380332946777
2011-06-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,19.71109104156494
2011-06-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,13.143899917602539
2011-06-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,14.443335530385804
2011-06-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,49.23064136505127
2011-06-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,91.97269487380981
2011-06-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,80.3687515258789
2011-06-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,33.178656578063965
2011-06-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,40.587745666503906
2011-07-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,26.605680465698242
2011-07-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,11.24161958694458
2011-07-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,15.92570161819458
2011-07-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,21.878685401217773
2011-07-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,23.004597663879395
2011-07-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,21.745649337768555
2011-07-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,17.548741817474365
2011-07-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,21.307018280029297
2011-07-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,12.276277542114258
2011-07-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,17.28059364329873
2011-07-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,18.757720947265625
2011-07-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,14.896923065185547
2011-07-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,23.70539426803589
2011-07-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,30.56000566482544
2011-07-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,34.4978551864624
