Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,CHIRPS
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-08-01,MASA,49.10570693016052
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-08-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-08-01,MASA,56.500144243240356
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-08-01,MASA,136.5254888534546
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-08-01,MASA,57.173582792282104
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-08-01,MASA,41.41854751110077
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-08-01,MASA,25.034275770187378
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-09-01,MASA,34.672720432281494
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-09-01,MASA,46.09127163887024
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-09-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-09-01,MASA,49.052814960479736
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-09-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-09-01,MASA,16.208776473999023
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-09-01,MASA,50.731162548065186
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-09-01,MASA,22.374845027923584
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-09-01,MASA,53.31130886077881
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-09-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-09-01,MASA,33.16332817077637
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-09-01,MASA,41.12477898597717
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-09-01,MASA,38.75359535217285
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-09-01,MASA,34.02836227416992
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-09-01,MASA,42.08036136627197
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-10-01,MASA,46.41875123977661
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-10-01,MASA,85.87454426288605
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-10-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-10-01,MASA,69.64471411705017
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-10-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-10-01,MASA,42.58098602294922
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-10-01,MASA,80.12146162986755
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-10-01,MASA,28.588537216186523
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-10-01,MASA,86.32514953613281
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-10-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-10-01,MASA,34.33718729019165
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-10-01,MASA,75.66677474975586
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-10-01,MASA,64.65297865867615
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-10-01,MASA,62.71022844314575
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-10-01,MASA,95.40501117706299
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-11-01,MASA,235.58443450927734
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-11-01,MASA,201.83899116516113
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-11-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-11-01,MASA,307.87370014190674
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-11-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-11-01,MASA,122.88627243041992
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-11-01,MASA,229.55628395080566
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-11-01,MASA,111.3218765258789
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-11-01,MASA,366.33556747436523
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-11-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-11-01,MASA,183.75685214996338
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-11-01,MASA,217.52630424499512
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-11-01,MASA,246.8645248413086
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-11-01,MASA,226.85419464111328
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-11-01,MASA,302.7045955657959
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-12-01,MASA,213.86347007751465
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-12-01,MASA,158.03517150878906
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-12-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-12-01,MASA,240.21075582504272
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-12-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-12-01,MASA,81.56027817726135
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-12-01,MASA,170.14855194091797
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-12-01,MASA,138.4292769432068
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-12-01,MASA,261.17077255249023
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-12-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-12-01,MASA,184.68948411941528
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-12-01,MASA,227.3418378829956
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-12-01,MASA,149.34487056732178
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-12-01,MASA,123.2197937965393
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-12-01,MASA,216.37953567504883
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-01-01,MASA,217.95381450653076
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-01-01,MASA,141.98007774353027
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-01-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-01-01,MASA,166.14628410339355
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-01-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-01-01,MASA,79.14078140258789
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-01-01,MASA,133.6804904937744
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-01-01,MASA,167.64901733398438
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-01-01,MASA,173.77140998840332
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-01-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-01-01,MASA,146.05114364624023
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-01-01,MASA,71.4155969619751
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-01-01,MASA,121.92533493041992
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-01-01,MASA,112.03540802001953
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-01-01,MASA,168.0987091064453
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-02-01,MASA,136.6204800605774
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-02-01,MASA,71.6390495300293
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-02-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-02-01,MASA,131.18719100952148
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-02-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-02-01,MASA,42.4672966003418
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-02-01,MASA,94.83235740661621
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-02-01,MASA,76.27364921569824
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-02-01,MASA,129.50875854492188
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-02-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-02-01,MASA,103.61839294433594
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-02-01,MASA,80.5325698852539
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-02-01,MASA,59.328274726867676
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-02-01,MASA,59.4998893737793
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-02-01,MASA,117.58398628234863
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-03-01,MASA,127.90225982666016
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-03-01,MASA,68.88755488395691
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-03-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-03-01,MASA,176.66680145263672
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-03-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-03-01,MASA,37.125953674316406
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-03-01,MASA,73.39727878570557
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-03-01,MASA,38.057188868522644
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-03-01,MASA,106.25411796569824
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-03-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-03-01,MASA,94.5136308670044
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-03-01,MASA,119.25964498519897
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-03-01,MASA,54.41626811027527
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-03-01,MASA,52.631370067596436
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-03-01,MASA,202.1921100616455
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-04-01,MASA,154.66670560836792
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-04-01,MASA,116.62351655960083
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-04-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-04-01,MASA,278.7606430053711
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-04-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-04-01,MASA,39.57744610309601
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-04-01,MASA,125.86862564086914
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-04-01,MASA,51.45082712173462
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-04-01,MASA,174.34166145324707
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-04-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-04-01,MASA,116.38893365859985
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-04-01,MASA,62.52059078216553
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-04-01,MASA,103.05991697311401
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-04-01,MASA,78.98779273033142
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-04-01,MASA,311.3095474243164
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-05-01,MASA,26.71320343017578
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-05-01,MASA,23.523239135742188
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-05-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-05-01,MASA,37.67674922943115
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-05-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-05-01,MASA,14.141681671142578
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-05-01,MASA,26.655438899993896
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-05-01,MASA,22.443597555160522
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-05-01,MASA,31.187578201293945
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-05-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-05-01,MASA,26.075636386871338
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-05-01,MASA,43.83997344970703
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-05-01,MASA,25.076603412628174
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-05-01,MASA,18.655799388885498
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-05-01,MASA,46.31874370574951
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-06-01,MASA,18.607866287231445
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-06-01,MASA,20.17708921432495
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-06-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-06-01,MASA,32.49845027923584
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-06-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-06-01,MASA,7.88831901550293
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-06-01,MASA,16.881616592407227
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-06-01,MASA,12.544295310974121
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-06-01,MASA,35.59959840774536
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-06-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-06-01,MASA,16.371785163879395
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-06-01,MASA,35.94207191467285
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-06-01,MASA,18.36272144317627
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-06-01,MASA,9.473742008209229
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-06-01,MASA,31.37799882888794
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-07-01,MASA,28.81426429748535
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-07-01,MASA,15.632313251495361
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-07-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-07-01,MASA,23.640178680419922
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-07-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-07-01,MASA,10.127110242843628
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-07-01,MASA,21.58603572845459
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-07-01,MASA,16.42759656906128
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-07-01,MASA,15.156160354614258
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-07-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-07-01,MASA,26.59024667739868
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-07-01,MASA,33.71863913536072
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-07-01,MASA,16.459479331970215
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-07-01,MASA,16.945149421691895
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-07-01,MASA,21.86563539505005
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-08-01,MASA,46.27437782287598
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-08-01,MASA,51.68087196350098
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-08-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-08-01,MASA,36.4110894203186
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-08-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-08-01,MASA,29.772518157958984
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-08-01,MASA,42.26375436782837
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-08-01,MASA,41.48553514480591
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-08-01,MASA,36.751731395721436
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-08-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-08-01,MASA,42.80359983444214
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-08-01,MASA,81.47606110572815
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-08-01,MASA,48.66279172897339
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-08-01,MASA,43.435197830200195
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-08-01,MASA,18.417598247528076
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-09-01,MASA,39.01012122631073
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-09-01,MASA,49.283835887908936
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-09-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-09-01,MASA,52.52384376525879
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-09-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-09-01,MASA,10.864305019378662
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-09-01,MASA,59.87602639198303
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-09-01,MASA,16.471214294433594
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-09-01,MASA,53.2817542552948
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-09-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-09-01,MASA,36.02733302116394
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-09-01,MASA,43.38205051422119
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-09-01,MASA,32.56125783920288
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-09-01,MASA,23.192368626594543
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-09-01,MASA,43.24247908592224
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-10-01,MASA,32.76703882217407
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-10-01,MASA,80.36311531066895
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-10-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-10-01,MASA,49.814048767089844
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-10-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-10-01,MASA,27.904020071029663
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-10-01,MASA,78.11161041259766
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-10-01,MASA,20.559106588363647
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-10-01,MASA,64.40218830108643
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-10-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-10-01,MASA,24.243082523345947
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-10-01,MASA,67.66052722930908
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-10-01,MASA,51.394914627075195
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-10-01,MASA,47.36309051513672
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-10-01,MASA,59.86272954940796
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-11-01,MASA,141.8065881729126
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-11-01,MASA,141.08246231079102
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-11-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-11-01,MASA,227.9857406616211
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-11-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-11-01,MASA,53.99091720581055
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-11-01,MASA,158.94995498657227
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-11-01,MASA,59.88768482208252
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-11-01,MASA,219.44747161865234
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-11-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-11-01,MASA,85.67694759368896
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-11-01,MASA,170.9548854827881
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-11-01,MASA,137.28730010986328
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-11-01,MASA,110.41073226928711
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-11-01,MASA,259.4572639465332
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-12-01,MASA,159.08203125
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-12-01,MASA,114.2993049621582
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-12-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-12-01,MASA,182.48005485534668
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-12-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-12-01,MASA,52.54496955871582
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-12-01,MASA,121.718994140625
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-12-01,MASA,97.65012454986572
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-12-01,MASA,176.02058029174805
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-12-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-12-01,MASA,133.29788208007812
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-12-01,MASA,199.93511247634888
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-12-01,MASA,121.09877014160156
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-12-01,MASA,83.6965274810791
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-12-01,MASA,224.24228858947754
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-01-01,MASA,211.5336480140686
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-01-01,MASA,132.94845390319824
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-01-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-01-01,MASA,164.82033443450928
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-01-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-01-01,MASA,76.85419702529907
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-01-01,MASA,123.10229206085205
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-01-01,MASA,149.14386081695557
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-01-01,MASA,166.22793006896973
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-01-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-01-01,MASA,135.13269233703613
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-01-01,MASA,77.06164836883545
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-01-01,MASA,125.22186946868896
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-01-01,MASA,117.17903757095337
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-01-01,MASA,135.87629890441895
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-02-01,MASA,180.5914421081543
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-02-01,MASA,115.60706806182861
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-02-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-02-01,MASA,142.99341011047363
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-02-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-02-01,MASA,65.31473731994629
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-02-01,MASA,116.2175235748291
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-02-01,MASA,93.37434196472168
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-02-01,MASA,166.28483963012695
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-02-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-02-01,MASA,117.9901294708252
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-02-01,MASA,148.80471277236938
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-02-01,MASA,75.34163856506348
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-02-01,MASA,60.7509708404541
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-02-01,MASA,141.34197807312012
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-03-01,MASA,241.68873929977417
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-03-01,MASA,104.65034031867981
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-03-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-03-01,MASA,291.94999837875366
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-03-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-03-01,MASA,81.61178731918335
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-03-01,MASA,111.53306841850281
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-03-01,MASA,81.6595606803894
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-03-01,MASA,161.5477855205536
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-03-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-03-01,MASA,160.71437335014343
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-03-01,MASA,136.40365266799927
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-03-01,MASA,95.81289291381836
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-03-01,MASA,83.12276434898376
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-03-01,MASA,317.4066553115845
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-04-01,MASA,108.84482038021088
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-04-01,MASA,91.92712318897247
