Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,TRMM
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-12-01,MASA,89.79101747274399
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-12-01,MASA,138.58875918388367
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-12-01,MASA,94.32212734222412
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-12-01,MASA,80.21930819749832
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-12-01,MASA,185.81350350379944
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-01-01,MASA,60.66684901714325
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-01-01,MASA,66.25901108980179
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-01-01,MASA,55.23051828145981
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-01-01,MASA,74.81183552742004
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-01-01,MASA,30.764851480722427
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-01-01,MASA,41.15819799900055
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-01-01,MASA,70.96045339107513
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-01-01,MASA,50.032978892326355
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-01-01,MASA,75.16903585195541
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-01-01,MASA,65.66147840023041
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-01-01,MASA,48.27857369184494
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-01-01,MASA,58.730154633522034
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-01-01,MASA,46.90517699718475
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-01-01,MASA,42.67809122800827
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-01-01,MASA,81.4812803864479
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-02-01,MASA,66.78437733650208
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-02-01,MASA,62.615418434143066
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-02-01,MASA,60.43983292579651
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-02-01,MASA,78.97791409492493
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-02-01,MASA,50.68006682395935
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-02-01,MASA,77.3421106338501
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-02-01,MASA,66.5535843372345
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-02-01,MASA,80.67549633979797
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-02-01,MASA,62.096484661102295
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-02-01,MASA,70.37466144561768
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-02-01,MASA,59.30409264564514
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-02-01,MASA,75.58060669898987
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-02-01,MASA,53.73347783088684
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-02-01,MASA,59.361034870147705
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-02-01,MASA,80.76909327507019
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-03-01,MASA,68.65498441457748
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-03-01,MASA,75.383176445961
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-03-01,MASA,63.668741941452026
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-03-01,MASA,84.53161561489105
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-03-01,MASA,44.58856335282326
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-03-01,MASA,41.495223730802536
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-03-01,MASA,81.46614181995392
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-03-01,MASA,47.0273442864418
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-03-01,MASA,73.15282934904099
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-03-01,MASA,75.1861976981163
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-03-01,MASA,60.32364535331726
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-03-01,MASA,46.15855631232262
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-03-01,MASA,58.25760519504547
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-03-01,MASA,54.646655201911926
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-03-01,MASA,77.4279915690422
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-04-01,MASA,53.890584111213684
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-04-01,MASA,81.88711702823639
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-04-01,MASA,58.494585156440735
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-04-01,MASA,164.44583773612976
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-04-01,MASA,40.70698767900467
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-04-01,MASA,43.615687787532806
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-04-01,MASA,90.07264494895935
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-04-01,MASA,48.268797397613525
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-04-01,MASA,118.41974258422852
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-04-01,MASA,114.34789180755615
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-04-01,MASA,51.758748292922974
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-04-01,MASA,119.58656787872314
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-04-01,MASA,51.43122375011444
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-04-01,MASA,48.8007652759552
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-04-01,MASA,150.4892098903656
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-05-01,MASA,25.007259964942932
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-05-01,MASA,30.48720207810402
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-05-01,MASA,27.977925091981888
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-05-01,MASA,39.938820004463196
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-05-01,MASA,15.023041382431984
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-05-01,MASA,13.597100391983986
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-05-01,MASA,31.5879687666893
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-05-01,MASA,16.42546798288822
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-05-01,MASA,35.23323690891266
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-05-01,MASA,36.59521731734276
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-05-01,MASA,21.327932819724083
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-05-01,MASA,28.231841146945953
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-05-01,MASA,23.911302030086517
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-05-01,MASA,21.703550532460213
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-05-01,MASA,41.33754926919937
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-06-01,MASA,17.599920630455017
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-06-01,MASA,18.630567491054535
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-06-01,MASA,17.18019112944603
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-06-01,MASA,15.383336395025253
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-06-01,MASA,7.46309369802475
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-06-01,MASA,8.011592030525208
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-06-01,MASA,17.457512766122818
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-06-01,MASA,10.01349225640297
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-06-01,MASA,12.704017460346222
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-06-01,MASA,10.23150086402893
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-06-01,MASA,13.46149206161499
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-06-01,MASA,20.09607419371605
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-06-01,MASA,17.122870981693268
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-06-01,MASA,11.656396239995956
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-06-01,MASA,12.31872484087944
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-07-01,MASA,9.145795047283173
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-07-01,MASA,12.297100245952606
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-07-01,MASA,12.251394912600517
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-07-01,MASA,10.307743079960346
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-07-01,MASA,10.64915281534195
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-07-01,MASA,9.315744303166866
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-07-01,MASA,12.12623843550682
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-07-01,MASA,10.359002731740475
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-07-01,MASA,12.18100556731224
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-07-01,MASA,12.72627805173397
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-07-01,MASA,9.97784386575222
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-07-01,MASA,11.445522621273994
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-07-01,MASA,11.27180327475071
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-07-01,MASA,12.120919704437256
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-07-01,MASA,9.506473056972027
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-08-01,MASA,49.748422622680664
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-08-01,MASA,66.40158301591873
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-08-01,MASA,67.95283430814743
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-08-01,MASA,34.13141977787018
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-08-01,MASA,41.74944466352463
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-08-01,MASA,40.19629481434822
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-08-01,MASA,63.857228457927704
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-08-01,MASA,40.166771560907364
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-08-01,MASA,39.54150331020355
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-08-01,MASA,46.84417372941971
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-08-01,MASA,44.739178508520126
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-08-01,MASA,66.1706907749176
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-08-01,MASA,59.577038526535034
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-08-01,MASA,52.23270517587662
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-08-01,MASA,35.707829028367996
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-09-01,MASA,102.64214158058167
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-09-01,MASA,118.9145565032959
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-09-01,MASA,129.17068004608154
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-09-01,MASA,72.1155720949173
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-09-01,MASA,86.67218327522278
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-09-01,MASA,97.28457927703857
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-09-01,MASA,102.1617579460144
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-09-01,MASA,106.34450197219849
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-09-01,MASA,83.39732944965363
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-09-01,MASA,81.57873272895813
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-09-01,MASA,85.0542801618576
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-09-01,MASA,86.70171439647675
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-09-01,MASA,121.81179285049438
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-09-01,MASA,107.04687595367432
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-09-01,MASA,61.004730463027954
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-10-01,MASA,29.164747685194016
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-10-01,MASA,48.13755387067795
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-10-01,MASA,65.02747124433517
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-10-01,MASA,13.535910040140152
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-10-01,MASA,26.86613291501999
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-10-01,MASA,14.385948032140732
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-10-01,MASA,38.77810603380203
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-10-01,MASA,16.95509608089924
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-10-01,MASA,4.9825565703213215
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-10-01,MASA,13.862793043255806
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-10-01,MASA,19.499276027083397
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-10-01,MASA,51.008460223674774
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-10-01,MASA,53.6152925491333
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-10-01,MASA,32.43874400854111
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-10-01,MASA,5.093453083187342
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-11-01,MASA,96.15947842597961
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-11-01,MASA,127.35117673873901
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-11-01,MASA,137.37375497817993
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-11-01,MASA,132.11098194122314
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-11-01,MASA,108.68822693824768
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-11-01,MASA,87.1211850643158
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-11-01,MASA,109.59026455879211
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-11-01,MASA,87.11612105369568
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-11-01,MASA,66.09867453575134
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-11-01,MASA,56.975988149642944
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-11-01,MASA,82.97441482543945
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-11-01,MASA,68.9589124917984
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-11-01,MASA,127.65570402145386
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-11-01,MASA,109.0427827835083
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-11-01,MASA,84.00474786758423
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-12-01,MASA,61.86799532175064
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-12-01,MASA,57.244136095047
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-12-01,MASA,47.411257445812225
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-12-01,MASA,114.36156499385834
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-12-01,MASA,25.72110629081726
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-12-01,MASA,34.85228383541107
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-12-01,MASA,62.535500228405
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-12-01,MASA,54.73562961816788
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-12-01,MASA,80.03456336259842
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-12-01,MASA,83.92046320438385
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-12-01,MASA,53.37300342321396
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-12-01,MASA,76.08118575811386
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-12-01,MASA,37.716809928417206
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-12-01,MASA,37.02332943677902
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-12-01,MASA,114.24085557460785
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-01-01,MASA,60.659953236579895
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-01-01,MASA,66.6235561966896
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-01-01,MASA,62.09899288415909
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-01-01,MASA,53.71546429395676
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-01-01,MASA,34.6063389480114
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-01-01,MASA,36.96255621314049
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-01-01,MASA,64.5879927277565
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-01-01,MASA,53.93851286172867
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-01-01,MASA,57.25431901216507
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-01-01,MASA,55.048522889614105
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-01-01,MASA,48.24877327680588
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-01-01,MASA,40.342065185308456
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-01-01,MASA,54.090391874313354
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-01-01,MASA,45.28499838709831
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-01-01,MASA,43.818056881427765
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-02-01,MASA,86.74735593795776
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-02-01,MASA,97.67307329177856
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-02-01,MASA,92.58294010162354
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-02-01,MASA,105.52386045455933
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-02-01,MASA,62.55602288246155
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-02-01,MASA,68.20278596878052
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-02-01,MASA,106.78962707519531
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-02-01,MASA,86.25668048858643
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-02-01,MASA,86.73637104034424
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-02-01,MASA,90.98913860321045
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-02-01,MASA,76.10774660110474
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-02-01,MASA,78.39074277877808
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-02-01,MASA,78.44250297546387
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-02-01,MASA,68.9737114906311
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-02-01,MASA,99.68622350692749
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-03-01,MASA,25.908913761377335
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-03-01,MASA,24.958188503980637
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-03-01,MASA,23.24601025879383
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-03-01,MASA,45.653836727142334
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-03-01,MASA,16.572204262018204
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-03-01,MASA,27.14629617333412
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-03-01,MASA,32.6460719704628
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-03-01,MASA,27.450744330883026
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-03-01,MASA,43.867998629808426
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-03-01,MASA,45.16577732563019
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-03-01,MASA,23.454827964305878
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-03-01,MASA,60.22444921731949
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-03-01,MASA,18.4732528924942
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-03-01,MASA,21.687843784689903
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-03-01,MASA,56.52599376440048
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-04-01,MASA,35.20701080560684
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-04-01,MASA,51.13736629486084
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-04-01,MASA,41.73425227403641
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-04-01,MASA,80.06842374801636
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-04-01,MASA,33.63070607185364
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-04-01,MASA,35.44952005147934
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-04-01,MASA,57.42582678794861
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-04-01,MASA,34.10192459821701
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-04-01,MASA,68.54826092720032
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-04-01,MASA,78.17897915840149
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-04-01,MASA,35.25050550699234
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-04-01,MASA,116.9639790058136
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-04-01,MASA,41.151815950870514
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-04-01,MASA,38.783269822597504
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-04-01,MASA,99.23725962638855
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-05-01,MASA,17.964201271533966
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-05-01,MASA,17.65953554213047
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-05-01,MASA,18.257603153586388
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-05-01,MASA,38.779295057058334
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-05-01,MASA,11.647861674427986
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-05-01,MASA,18.84483928978443
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-05-01,MASA,18.174462988972664
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-05-01,MASA,16.82265718281269
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-05-01,MASA,28.64167445898056
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-05-01,MASA,33.364660531282425
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-05-01,MASA,17.54184441268444
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-05-01,MASA,44.13181212544441
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-05-01,MASA,16.374236047267914
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-05-01,MASA,16.204717084765434
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-05-01,MASA,38.66884061694145
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-06-01,MASA,9.645959883928299
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-06-01,MASA,12.330883294343948
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-06-01,MASA,14.18041929602623
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-06-01,MASA,9.263652563095093
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-06-01,MASA,10.496427342295647
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-06-01,MASA,10.888227000832558
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-06-01,MASA,11.115952581167221
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-06-01,MASA,10.514878928661346
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-06-01,MASA,7.303608879446983
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-06-01,MASA,5.578695014119148
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-06-01,MASA,9.908440858125687
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-06-01,MASA,1.5287858806550503
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-06-01,MASA,13.489034324884415
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-06-01,MASA,13.062246590852737
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-06-01,MASA,5.041761361062527
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-07-01,MASA,9.490505084395409
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-07-01,MASA,13.113991096615791
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-07-01,MASA,13.320077374577522
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-07-01,MASA,9.49165391921997
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-07-01,MASA,7.083470240235329
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-07-01,MASA,6.5431942865252495
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-07-01,MASA,12.31000904738903
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-07-01,MASA,7.574588812887669
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-07-01,MASA,8.18185056746006
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-07-01,MASA,8.45408769696951
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-07-01,MASA,9.078003399074078
