"Site","Year","Month","Day","dd","ff","tmin","t","tmax","td","p0","p","rrr","ewm","um","sshn","radglo24","evt","ewsm","nm","umax","umin","tsoil_m"
"40736",1991,2,6,166.25,2,3,4.24,7,2.95,1031.88,1029.54,17,7.56,91.38,0,NA,NA,8.28,7.88,100,81,NA
"40736",1991,2,7,146.25,1.12,3.8,5,7.4,3.08,1026.62,1024.55,9.6,7.63,87.62,0,NA,NA,8.74,7.62,93,68,NA
"40736",1991,2,8,38.75,0.12,2.8,4.7,6.5,3.33,1025.12,1022.9,15.3,7.76,90.5,0.1,NA,NA,8.56,7.25,96,78,NA
"40736",1991,2,9,223.75,3.12,3,5.28,8.5,2.95,1026.38,1024.26,2.2,7.56,84.88,1.4,NA,NA,8.9,7.38,96,76,NA
"40736",1991,2,10,101.25,1.25,4.6,5.2,7.8,3.32,1028.25,1026.09,11.4,7.76,87.38,1,NA,NA,8.88,7.62,93,79,NA
"40736",1991,2,11,62.5,1.5,3,3.25,5.2,1.98,1031.62,1029.6,27.5,7.06,90.75,0,NA,NA,7.72,8,98,85,NA
"40736",1991,2,12,42.5,1.75,0.6,2.83,6.2,-1.96,1033.12,1030.8,0,5.36,72.88,5.6,NA,NA,7.54,5.12,98,46,NA
"40736",1991,2,13,15,0.25,-0.8,3.02,7.6,-2.74,1035,1032.68,0,5.02,68.38,6.7,NA,NA,7.74,1.25,95,39,-3
"40736",1991,2,14,43.75,1.5,-1.8,3.75,10.4,-3.76,1032.5,1030.19,0,4.68,61.88,6.7,NA,NA,8.24,1,89,28,-4
"40736",1991,2,15,42.5,0.5,-1.4,4.42,10.2,0.3,1028.12,1025.99,0,6.31,76.12,7,NA,NA,8.68,1.12,100,49,-4
"40736",1991,2,16,0,0,0.2,7.35,13.2,3.71,1018.62,1016.46,0,8.12,79,6.2,NA,NA,10.61,3.38,96,50,-3
"40736",1991,2,17,35,0.38,6.4,10.42,15.2,6.53,1012.38,1010.24,0,9.71,78.25,0,NA,NA,12.82,5.38,97,52,5
"40736",1991,2,18,61.25,0.75,6.2,11.53,19.2,6.36,1017.62,1015.34,0,9.62,73.38,7.6,NA,NA,14.01,1.62,96,42,3
"40736",1991,2,19,0,0,9.2,9.6,12.2,7.75,1019.62,1017.52,0.2,10.55,87.88,0,NA,NA,11.95,7.62,94,81,6
"40736",1991,2,20,17.5,0.88,8,8.47,9.8,6.79,1018.12,1015.9,0,9.88,88.75,0,NA,NA,11.08,7.88,94,81,6
"40736",1991,2,21,52.5,0.88,6.2,6.85,8,5.89,1026.88,1024.65,17.4,9.29,93.25,0,NA,NA,9.92,8,97,87,5
"40736",1991,2,22,168.75,2.5,5.4,6.28,8,4.92,1035,1032.7,7.2,8.68,90.5,0.3,NA,NA,9.53,7.88,93,85,5
"40736",1991,2,23,21.25,1.88,3.6,6.8,10,4.29,1031,1028.72,0,8.31,84.25,6.6,NA,NA,9.95,2.12,96,68,2
"40736",1991,2,24,92.5,0.75,3.2,7.1,10.2,4.14,1031.62,1029.49,0,8.22,81.5,1.1,NA,NA,10.17,5.38,98,72,0
"40736",1991,2,25,45,0.25,7.2,8.55,10.2,5.33,1031.5,1029.28,0,8.93,80,0,NA,NA,11.15,7.5,91,66,6
"40736",1991,2,26,76.25,0.25,5.8,8.15,11,6.34,1019.75,1017.55,0,9.59,88.38,1.7,NA,NA,10.88,5.5,97,74,3
"40736",1991,2,27,131.25,1.5,7,10.42,17.5,7.15,1014.12,1012.08,0,10.12,81.5,7.2,NA,NA,12.89,3.5,98,53,5
"40736",1991,2,28,36.25,0.38,6.4,9.25,12,7.9,1017.38,1015.1,0,10.67,91,1,NA,NA,11.72,5.25,97,82,5
"40736",1991,3,1,21.25,0.5,6.6,8.53,10,7.28,1019.88,1017.84,0.2,10.22,91.62,0,NA,NA,11.12,7,97,86,4
"40736",1991,3,2,76.25,0.5,8.2,8.57,9.5,7.42,1023.75,1021.51,0.9,10.33,92.38,0,NA,NA,11.15,8,97,83,5
"40736",1991,3,3,0,0,8,8.78,10.2,7.16,1027.62,1025.21,0,10.13,89.25,0,NA,NA,11.31,7.88,97,81,5
"40736",1991,3,4,85,0.38,6.4,8.53,11.4,6.03,1028.25,1026.15,0,9.38,84.5,1.1,NA,NA,11.16,6.75,97,69,4
"40736",1991,3,5,92.5,1.75,7.2,9.03,11.6,4.08,1021.12,1019.2,0,8.34,72.62,3.7,NA,NA,11.52,7.12,88,35,7
"40736",1991,3,6,127.5,1.75,7,8.47,10.8,6.41,1010.75,1008.8,1,9.62,86.5,0.3,NA,NA,11.09,7.88,94,78,6
"40736",1991,3,7,223.75,2.88,7.4,7.42,8,6.1,1015.12,1013.05,2.7,9.43,91.12,0,NA,NA,10.31,7.88,96,80,7
"40736",1991,3,8,107.5,1,6.2,7.58,10.4,5.41,1025.62,1023.56,4.2,8.99,86.25,0.7,NA,NA,10.44,6.25,96,69,6
"40736",1991,3,9,13.75,1.5,6,7.15,10,4.29,1024.38,1022.33,0,8.3,81.62,2.1,NA,NA,10.14,7.12,93,72,5
"40736",1991,3,10,192.5,5.75,5.2,5.9,6.8,4.7,1024.5,1022.41,3.8,8.56,91.5,0,NA,NA,9.29,8,96,84,5
"40736",1991,3,11,172.5,5,4.6,6.4,9.8,2.44,1029.62,1027.45,6,7.3,76.62,6.8,NA,NA,9.69,5,93,56,4
"40736",1991,3,12,16.25,1.12,1.6,5.95,9.8,2.95,1027.12,1024.9,0,7.57,81.75,5,NA,NA,9.46,3.12,96,59,0
"40736",1991,3,13,61.25,0.38,3.8,8,10.8,6.45,1016.12,1013.9,0,9.69,89.75,0.1,NA,NA,10.82,5.88,98,76,2
"40736",1991,3,14,153.75,1.88,7.4,9.38,12,7.66,1016.88,1014.75,0,10.52,88.88,0.5,NA,NA,11.8,6.25,100,77,6
"40736",1991,3,15,86.25,0.5,8,9.12,10,7.59,1021.5,1019.45,0.8,10.45,89.88,0,NA,NA,11.57,8,94,84,7
"40736",1991,3,16,20,1,7.8,8.2,10.2,6.24,1027.5,1025.38,5,9.52,87.62,2,NA,NA,10.89,4.88,97,73,7
"40736",1991,3,17,36.25,1.25,3.8,7.83,11.4,6,1020.5,1018.26,0,9.38,88.62,1.9,NA,NA,10.71,3.88,100,68,4
"40736",1991,3,18,68.75,1.12,6.2,8.95,13.2,7.71,1018,1015.98,0,10.54,91.88,1.4,NA,NA,11.49,6.5,100,82,4
"40736",1991,3,19,201.25,3,8.6,9.2,10.4,8.32,1021.75,1019.71,0.3,10.96,93.75,0,NA,NA,11.63,8,97,91,8
"40736",1991,3,20,250,3.5,8,9.6,12.8,7.88,1029,1026.91,6,10.64,88.75,1.1,NA,NA,11.98,7.12,97,80,8
"40736",1991,3,21,57.5,1.25,8.2,9.4,13,7.54,1024.75,1022.64,0.3,10.4,88.12,4.9,NA,NA,11.81,4.5,97,77,8
"40736",1991,3,22,82.5,0.62,8.2,10.43,12.6,8.2,1019.75,1017.77,0,10.87,86,2,NA,NA,12.65,7.75,97,73,8
"40736",1991,3,23,142.5,1,9.8,10.47,12.4,9.21,1019.38,1017.25,0.4,11.64,91.62,0,NA,NA,12.68,8,97,83,9
"40736",1991,3,24,196.25,2.38,9,9.28,10.4,8.3,1024,1022.07,3.5,10.95,93,0,NA,NA,11.69,8,98,88,9
"40736",1991,3,25,187.5,2,8.4,9.25,10.2,7.83,1026.25,1024.19,2.5,10.59,90.5,0,NA,NA,11.68,8,97,81,8
"40736",1991,3,26,61.25,0.75,8.4,9.62,12.8,7.7,1021.75,1019.74,5,10.52,87.88,2,NA,NA,12.02,6.12,95,75,7
"40736",1991,3,27,20,0.75,6.2,9.95,13.4,7.96,1016.75,1014.58,0,10.74,87.25,3.5,NA,NA,12.34,3.5,98,75,5
"40736",1991,3,28,41.25,0.12,8.2,12.2,17.2,9.88,1017.75,1015.52,0,12.18,86,9.8,NA,NA,14.33,0.25,97,67,6
"40736",1991,3,29,147.5,1.5,8.8,11.3,14.4,9.45,1027.38,1025.24,0,11.83,88.5,4.7,NA,NA,13.44,6.38,100,70,9
"40736",1991,3,30,30,1.5,9.6,11.28,14.6,9.31,1022.88,1020.65,0,11.73,87.38,0,NA,NA,13.37,7.88,97,80,9
"40736",1991,3,31,0,0,10.2,11.03,12.4,9.16,1018.25,1015.95,0,11.61,87.75,0,NA,NA,13.15,8,94,80,9
"40736",1991,4,1,42.5,0.5,10.4,11.75,14.2,9.51,1021.62,1019.45,0,11.88,86,0.6,NA,NA,13.81,6.38,94,76,10
"40736",1991,4,2,33.75,1.88,10.2,11.57,14.6,9.54,1020.38,1018.34,0,11.9,87.25,2.9,NA,NA,13.67,6.62,94,77,9
"40736",1991,4,3,15,0.38,9,11.53,14.4,9.65,1014.12,1012.04,0,12.01,88.25,0.3,NA,NA,13.65,5.75,97,73,8
"40736",1991,4,4,63.75,1,10.4,14.07,23.4,11.94,1007,1004.91,2,14.08,87.62,2.1,NA,NA,16.38,6.62,97,63,9
"40736",1991,4,5,195,2.25,11,12.7,18,9.47,1012,1009.92,1.1,11.88,81.5,6.5,NA,NA,14.75,6.62,100,59,10
"40736",1991,4,6,11.25,0.38,11.2,12.18,14,9.75,1015.75,1013.74,0,12.08,85,0,NA,NA,14.2,8,94,68,10
"40736",1991,4,7,28.75,1.25,10.8,12.35,14.5,9.47,1020.62,1018.62,0,11.85,82.5,7.7,NA,NA,14.38,4.25,92,71,10
"40736",1991,4,8,15,1.12,10.6,13.1,16.2,9.93,1020.75,1018.61,0,12.23,81,10.3,NA,NA,15.13,2.88,92,64,8
"40736",1991,4,9,58.75,2,10,12.85,15.8,10.36,1011.88,1009.75,0,12.58,84.62,7.3,NA,NA,14.9,3.5,94,75,8
"40736",1991,4,10,112.5,1,11.6,13.2,16.5,10.84,1010.62,1008.7,1,13.01,85.88,3.2,NA,NA,15.22,4.5,97,65,11
"40736",1991,4,11,107.5,1,11.2,12.82,15,10.8,1015,1013.1,0.1,12.96,87.38,0,NA,NA,14.81,7.88,97,77,11
"40736",1991,4,12,158.75,1.88,11,13.15,16,8.53,1019.12,1016.88,0,11.29,75.38,5.8,NA,NA,15.18,6.75,88,38,9
"40736",1991,4,13,83.75,0.5,10.6,12.78,16,9,1025.12,1023.02,4,11.51,78.5,5.6,NA,NA,14.85,4.38,94,54,10
"40736",1991,4,14,16.25,0.75,8.2,12.85,16.4,8.41,1026.25,1024.14,0,11.05,75.62,10.4,NA,NA,15.01,1.88,97,57,6
"40736",1991,4,15,25,1,8.8,14.03,17.5,8.45,1023.75,1021.6,0,11.07,70.12,11.2,NA,NA,16.23,0.88,94,51,7
"40736",1991,4,16,50,0.25,10.6,15.45,19,10.4,1014.62,1012.41,0,12.64,72.75,8.8,NA,NA,17.79,1.62,92,59,8
"40736",1991,4,17,158.75,1.5,13.2,18.12,31,12.86,1011.25,1009.3,0,14.85,73.38,8.6,NA,NA,21.43,2.88,95,46,11
"40736",1991,4,18,125,2.25,14.4,16.95,23.8,12.53,1016.38,1014.14,0.1,14.54,75.62,2.1,NA,NA,19.47,5.75,90,60,12
"40736",1991,4,19,38.75,1,12.4,15.38,18,12.68,1022.88,1020.71,0.1,14.68,84,10.4,NA,NA,17.53,0.25,97,70,11
"40736",1991,4,20,77.5,0.75,12.8,15.72,19.5,13.88,1016.5,1014.39,0,15.85,88.75,8.7,NA,NA,17.92,2,100,74,11
"40736",1991,4,21,53.75,1.25,12.8,17.2,25.8,14.11,1013.62,1011.55,0,16.12,82.75,8.6,NA,NA,19.93,2.57,100,63,11
"40736",1991,4,22,108.75,2,15.4,17.2,20,12.85,1016.38,1014.43,0,14.85,76.12,10.1,NA,NA,19.75,1.5,93,62,14
"40736",1991,4,23,42.5,0.25,13,16.82,21,14.3,1019.88,1017.88,0,16.32,85.38,11,NA,NA,19.32,1.88,97,68,11
"40736",1991,4,24,41.25,0.25,14,17.43,20.8,14.2,1016.75,1014.71,0,16.21,81.75,6.2,NA,NA,20.04,3.75,97,66,12
"40736",1991,4,25,90,1.5,15.4,18.48,22.4,15.01,1014.12,1012.12,0,17.15,81.12,9,NA,NA,21.4,5,95,56,13
"40736",1991,4,26,135,2.25,17,21.73,29,16.27,1013.25,1011.17,0.3,18.58,72.12,6.4,NA,NA,26.7,6,87,54,15
"40736",1991,4,27,243.75,2.5,16.4,17.15,24.8,13.84,1023.75,1021.62,0,15.83,80.75,2.5,NA,NA,19.61,6.25,91,71,15
"40736",1991,4,28,157.5,1.5,13.2,14.4,16.8,12.43,1028.75,1026.61,1.8,14.46,88,0,NA,NA,16.42,8,97,72,13
"40736",1991,4,29,43.75,1,13,15.45,18.5,12.25,1025.88,1023.83,0,14.29,81.62,5.7,NA,NA,17.63,4.38,97,61,13
"40736",1991,4,30,27.5,1.38,12.2,16.35,20,12.72,1016.88,1014.75,0,14.72,79.38,9.4,NA,NA,18.77,4.62,95,66,10
"40736",1991,5,1,82.5,0.62,15.6,18.12,21,14.24,1013.25,1011.33,0,16.23,78,4.2,NA,NA,20.89,5.75,91,69,14
"40736",1991,5,2,151.25,2.12,14.8,18.18,22.8,14.9,1008,1005.92,0,16.96,81.38,2.4,NA,NA,21.04,6,93,63,13
"40736",1991,5,3,228.75,2.88,15.2,16.73,19.8,13.57,1019.12,1017.12,0.4,15.55,81.75,1.4,NA,NA,19.1,7.12,93,68,15
"40736",1991,5,4,87.5,1.12,14.4,14.85,16.5,12.84,1023.5,1021.51,8,14.82,87.25,0,NA,NA,16.9,8,97,80,14
"40736",1991,5,5,142.5,1.5,13.6,14.74,18,11.75,1023.12,1020.92,2.2,13.84,82.12,0.4,NA,NA,16.79,7.5,93,71,13
"40736",1991,5,6,0,0,13.4,15.18,17.6,11.66,1020,1017.96,0,13.74,80,0.3,NA,NA,17.31,5.12,95,67,12
"40736",1991,5,7,32.5,1.38,11.4,16.2,20,11.9,1015.38,1013.35,0,14.03,76.75,10.3,NA,NA,18.64,0.75,95,55,9
"40736",1991,5,8,58.75,0.5,14.4,17.65,21,15.18,1017.25,1015.36,0,17.27,85.38,8.1,NA,NA,20.31,2,97,74,12
"40736",1991,5,9,92.5,0.62,16,20.98,25,15.6,1010,1007.85,0,17.78,72.25,10.4,NA,NA,25.19,2.25,95,57,14
"40736",1991,5,10,150,1,17.6,18.57,22.5,15.1,1014.12,1012.11,0,17.2,79.88,4,NA,NA,21.45,6,89,71,14
"40736",1991,5,11,96.25,1,16,16.07,17.5,14.21,1018.62,1016.66,1.7,16.24,88.38,0.2,NA,NA,18.29,5.38,91,81,14
"40736",1991,5,12,78.75,1,12.4,17.05,21,13.91,1017.75,1015.58,0,15.92,82.12,10.5,NA,NA,19.63,2.62,95,69,10
"40736",1991,5,13,186.25,1.25,15.5,17.7,21,13.1,1017.25,1015.12,0,15.15,75.5,3.8,NA,NA,20.35,5.12,91,47,14
"40736",1991,5,14,211.25,1.75,14,16.9,21.6,13.64,1017,1014.95,0.1,15.62,81.62,3.7,NA,NA,19.39,6,93,65,12
"40736",1991,5,15,5,0.25,15,16.7,19.8,13.84,1017.12,1015.11,0.2,15.81,83,3.8,NA,NA,19.06,5,93,69,12
"40736",1991,5,16,61.25,0.62,14.8,20.15,23.5,16.44,1004.46,1002.49,0,18.77,79.25,6.2,NA,NA,23.9,3.88,95,68,15
"40736",1991,5,17,140,1.75,17.2,20.32,23.7,15.31,1006.5,1004.52,0,17.42,73.62,1.2,NA,NA,24,0.25,88,55,15
"40736",1991,5,18,31.25,1.88,17.6,20.4,24,15.32,1012.62,1010.62,0,17.44,73.5,9.1,NA,NA,24.12,2.5,95,53,16
"40736",1991,5,19,48.75,0.88,17.8,20.1,23.4,15.72,1016.12,1014.1,0,17.89,76.25,7.5,NA,NA,23.62,2.12,90,61,16
"40736",1991,5,20,85,1.38,17.6,20.07,22.8,14.28,1019.12,1016.89,0,16.33,69.88,10.5,NA,NA,23.65,1.38,87,55,16
"40736",1991,5,21,60,1.12,15.4,20.27,23.5,14.44,1009.12,1007.05,0,16.48,69.25,10.5,NA,NA,23.98,1.5,85,56,14
"40736",1991,5,22,215,3.12,18.2,20.12,24.5,15.28,1005.12,1003.09,0,17.4,73.5,2.5,NA,NA,23.67,5.75,84,60,13
"40736",1991,5,23,193.75,1.5,15.2,17.07,21.6,14,1013.25,1011.25,2.5,15.99,81.88,2.6,NA,NA,19.5,6.5,89,67,13
"40736",1991,5,24,33.75,0.25,15.2,17,21.4,12.74,1021.12,1018.99,0.2,14.76,77.25,0,NA,NA,19.55,7.38,91,49,13
"40736",1991,5,25,28.75,1.38,12.8,18.35,22,13.26,1019.62,1017.6,0,15.3,73.5,10.5,NA,NA,21.42,1.62,93,53,10
"40736",1991,5,26,15,1,15,19.85,23.5,16.18,1013.38,1011.31,0,18.42,79.88,10.5,NA,NA,23.42,1.12,97,68,13
"40736",1991,5,27,82.5,0.62,18,21.52,24.8,17.62,1008.5,1006.61,0,20.17,79,10.5,NA,NA,25.9,2.12,94,63,16
"40736",1991,5,28,182.5,1.38,18.8,22,25,17.65,1006.25,1004.28,0,20.23,77.5,10.5,NA,NA,26.67,1.75,98,53,18
"40736",1991,5,29,178.75,2.12,18.6,20.52,24,16.49,1010.5,1008.6,0,18.75,78,7,NA,NA,24.26,3.38,92,60,18
"40736",1991,5,30,40,1.25,18,21.65,24.6,17.5,1008.62,1006.64,0,20,77.75,10.7,NA,NA,26.03,1.88,92,64,16
"40736",1991,5,31,125,1.62,19.5,21.4,25,17.06,1014.75,1012.67,0,19.48,77,9,NA,NA,25.64,1.62,90,57,11
"40736",1991,6,1,187.5,2,18.6,21.1,24,16.86,1015.62,1013.62,0,19.24,77.25,6.2,NA,NA,25.16,3.38,94,62,18
"40736",1991,6,2,166.25,1.5,18.4,22.1,25,18.19,1012.75,1010.67,0,20.91,78.62,7.2,NA,NA,26.73,5.12,92,68,18
"40736",1991,6,3,185,1.38,20.2,21.6,25,17.26,1017.12,1015.12,0,19.77,76.62,2,NA,NA,25.88,6,92,56,20
"40736",1991,6,4,188.75,1.38,19.5,21.07,24,15.4,1017.5,1015.4,0,17.51,69.88,5.2,NA,NA,25.06,7.12,79,62,19
"40736",1991,6,5,92.5,1,19,20.52,24,15.75,1014.5,1012.4,0,17.96,74.88,1.5,NA,NA,24.25,5.62,94,55,19
"40736",1991,6,6,45,0.75,16,21.77,25.5,16.7,1009.88,1007.98,0,19.11,74,10.5,NA,NA,26.41,0,93,55,13
"40736",1991,6,7,228.75,2,20.6,22.93,26,17.99,1013.5,1011.6,0,20.62,73.88,8.8,NA,NA,28.08,3.88,87,63,18
"40736",1991,6,8,111.25,1.25,20.6,21.85,24.6,17.49,1015.62,1013.75,0,20.05,76.88,2,NA,NA,26.33,4.5,90,60,19
"40736",1991,6,9,45,0.62,17.2,21.93,25.4,17.91,1013.38,1011.44,0,20.53,78.25,10.5,NA,NA,26.6,0.88,95,65,15
"40736",1991,6,10,96.25,1.12,18.4,22.7,26,19.2,1007.25,1005.38,0,22.26,80.88,10.5,NA,NA,27.8,0.25,96,68,16
"40736",1991,6,11,210,3.12,21.6,23.88,27,19.3,1004.25,1002.36,0,22.4,75.88,9.5,NA,NA,29.8,2,89,62,20
"40736",1991,6,12,197.5,3.12,20.4,22.98,26.2,18.51,1009.75,1007.75,0,21.32,76.25,7.1,NA,NA,28.2,3.38,92,63,19
"40736",1991,6,13,157.5,1.38,19,22.38,26,18.6,1014.38,1012.55,0,21.42,79.38,5.8,NA,NA,27.26,3,96,66,18
"40736",1991,6,14,0,0,18.4,22.65,26.6,18.31,1015.88,1013.77,0,21.1,77.12,10,NA,NA,27.78,0.62,94,61,17
"40736",1991,6,15,6.25,0.88,19.6,23.62,27,19.98,1015.88,1013.94,0,23.35,80.38,10.8,NA,NA,29.41,1.12,96,67,18
"40736",1991,6,16,137.5,1.75,20.8,24.18,27.6,20.15,1018.25,1016.49,0,23.61,78.62,10.6,NA,NA,30.38,1.88,92,63,19
"40736",1991,6,17,210,2.38,22,24.35,27.2,20.05,1021.38,1019.4,0,23.49,77.25,5.5,NA,NA,30.56,6.38,92,66,21
"40736",1991,6,18,82.5,0.5,21.2,24.45,28.4,19.64,1018.5,1016.58,0.2,22.88,75.88,9.6,NA,NA,30.92,3.25,96,57,20
"40736",1991,6,19,195,2,21,24.38,27.8,20.36,1015.75,1013.79,0,23.94,78.62,10.6,NA,NA,30.78,0.25,94,63,19
"40736",1991,6,20,125,1,20.8,24.73,27.8,20.64,1012.38,1010.52,0,24.34,78.12,10.8,NA,NA,31.43,1.12,94,65,19
"40736",1991,6,21,188.75,1.12,23,25.77,29,21.43,1011.25,1009.38,0,25.55,77.5,8.1,NA,NA,33.39,3.12,91,55,22
"40736",1991,6,22,117.5,1,22.8,26.5,30,21.57,1014.75,1012.81,0,25.85,75.38,8.7,NA,NA,34.92,3,92,52,21
"40736",1991,6,23,90,0.5,23,26.7,31.4,21.45,1016.62,1014.75,0,25.62,74.5,10.7,NA,NA,35.49,0.25,94,53,20
"40736",1991,6,24,177.5,1.75,21.6,25.48,30.6,21.01,1016.38,1014.44,0,24.91,77.62,10.9,NA,NA,33.19,0.75,96,61,20
"40736",1991,6,25,181.25,1,19.6,25.25,30.5,18.3,1013.25,1011.14,0,21.43,69.88,11.2,NA,NA,32.84,0.38,98,31,18
"40736",1991,6,26,125,0.5,19.4,25.75,31.2,18.89,1007.75,1005.88,0,22.07,68.5,10.5,NA,NA,33.89,0.75,92,40,17
"40736",1991,6,27,142.5,0.75,21.4,26.29,30.5,21.93,1005.75,1003.92,0.7,26.34,77.62,10,NA,NA,34.66,2.88,94,62,20
"40736",1991,6,28,93.75,1.12,23,27.43,32,21.23,1006.75,1005,0,25.24,70,7.4,NA,NA,36.96,4.88,91,50,22
"40736",1991,6,29,117.5,0.88,22.2,27.4,32,21.98,1010.12,1008.01,0,26.45,73.38,10.4,NA,NA,37.08,1.38,92,51,21
"40736",1991,6,30,78.75,0.75,22.4,27.68,33,21.98,1011.38,1009.36,0,26.5,72.75,10.3,NA,NA,37.74,0.75,93,46,22
"40736",1991,7,1,83.75,0.88,22.6,28.2,33.3,22.71,1009.75,1007.75,0,27.9,74.5,11,NA,NA,38.86,0.75,91,41,22
"40736",1991,7,2,75,0.75,24,28.48,33.5,23.71,1008.5,1006.56,0,29.49,76.12,10.5,NA,NA,39.36,1.5,94,56,23
"40736",1991,7,3,116.25,0.38,23.5,29.55,35,22.12,1008.25,1006.46,0,26.79,66.12,10.5,NA,NA,41.99,0.75,87,39,23
"40736",1991,7,4,5,0.5,23,29.48,36,21.68,1008,1006.16,0,26.21,65.62,9.6,NA,NA,42.18,1.88,91,35,22
"40736",1991,7,5,101.25,0.75,22.8,28.95,34.6,22.49,1006.88,1004.74,0,27.56,69.62,11,NA,NA,40.78,0.75,87,41,21
"40736",1991,7,6,77.5,0.5,23.8,29.35,34.2,24.38,1003.11,1000.99,0,30.53,75.62,10.6,NA,NA,41.55,0.25,93,59,23
"40736",1991,7,7,148.75,1.25,24.6,29.65,33.8,24.32,997.8,995.5,0,30.45,73.5,10.5,NA,NA,42.13,1.12,94,60,25
"40736",1991,7,8,221.25,2.88,26.8,28.88,32.8,22.45,1007.5,1005.69,0,27.27,68.75,6.8,NA,NA,40.07,4.75,91,53,26
"40736",1991,7,9,83.75,0.62,23.8,27.1,30.4,21.85,1009.75,1007.7,0,26.24,73.88,10.6,NA,NA,36.16,2.25,91,57,24
"40736",1991,7,10,95,1,23.4,24.88,28.6,21.3,1013.12,1011.21,0,25.34,80.88,0,NA,NA,31.6,7,93,62,23
"40736",1991,7,11,156.25,1.5,21,22.77,25,20.15,1018.38,1016.31,28.2,23.61,84.88,0,NA,NA,27.78,8,96,77,21
"40736",1991,7,12,108.75,1,20.4,24.46,29.4,19.69,1015,1012.99,0,22.96,75,5.9,NA,NA,31,6,90,61,20
"40736",1991,7,13,93.75,1.12,20.6,25.8,29.8,20.1,1006.88,1004.83,0,23.56,71.5,10.6,NA,NA,33.64,2.25,92,54,20
"40736",1991,7,14,30,0.25,20,21.7,27.8,19.96,1009.62,1007.79,17.2,23.33,89.88,9,NA,NA,26.04,7,98,77,19
"40736",1991,7,15,131.25,1.5,18.8,24.43,28.8,20.5,1007.88,1006,0,24.13,79.38,9.6,NA,NA,31.14,2.88,98,65,18
"40736",1991,7,16,46.25,1.12,22,25.02,28.6,20.32,1011.25,1009.36,0.2,23.95,76.38,6.4,NA,NA,31.97,4.88,94,53,22
"40736",1991,7,17,83.75,0.62,20.6,25.02,29.4,20.91,1011.88,1010.07,2,24.75,78.75,9.2,NA,NA,32.11,2.5,96,60,20
"40736",1991,7,18,141.25,1.62,20.5,25.68,30.4,21.29,1011.25,1009.39,0,25.31,77.75,10.5,NA,NA,33.53,1,96,59,20
"40736",1991,7,19,37.5,0.5,22,25.82,30,21.56,1009.75,1007.8,0,25.74,78,10.1,NA,NA,33.69,1.25,94,58,21
"40736",1991,7,20,77.5,0.5,22,26.73,31.8,20.48,1009.38,1007.55,0,24.16,70.12,10.5,NA,NA,35.7,1,89,46,21
"40736",1991,7,21,105,1.5,21.6,27.23,32,21.15,1011,1009.17,0,25.21,71,10.5,NA,NA,36.82,0.38,91,43,21
"40736",1991,7,22,93.75,1,22.8,27.73,32.4,21.81,1008.12,1006.2,0,26.2,72.12,10.5,NA,NA,37.79,0.38,96,47,21
"40736",1991,7,23,78.75,0.62,21.8,27.43,31,23.52,1006.38,1004.54,0,29.06,79.75,10.5,NA,NA,36.95,2.62,93,66,21
"40736",1991,7,24,101.25,0.88,23.4,28.07,33,23.45,1006.5,1004.73,0,28.99,77.25,7.1,NA,NA,38.47,4.25,94,49,22
"40736",1991,7,25,141.25,2.38,22.6,27.27,31.8,23.1,1010.75,1008.64,0,28.33,78.5,8.2,NA,NA,36.74,4.38,94,65,22
"40736",1991,7,26,138.75,1.75,23.6,27.4,31,22.99,1011.62,1009.56,0,28.1,77.38,10.3,NA,NA,36.83,4.88,91,63,23
"40736",1991,7,27,85,1.25,24.4,27.4,30.4,23.46,1007.38,1005.42,0,28.89,79.38,4.1,NA,NA,36.74,5.62,94,66,23
"40736",1991,7,28,128.75,1.12,24.6,28.12,31.8,23.56,1005.75,1003.88,0,29.04,76.88,5.1,NA,NA,38.4,4.5,93,58,24
"40736",1991,7,29,0,0,24.4,28.95,33.6,24.14,1006.75,1004.84,0,30.12,75.75,10,NA,NA,40.41,2.88,91,57,23
"40736",1991,7,30,45,0.38,25,29.05,33.2,25.11,1008.25,1006.33,0,31.9,80,10.3,NA,NA,40.64,0.25,100,63,24
"40736",1991,7,31,83.75,0.88,24.2,28.73,33.2,23.94,1009,1006.92,0,29.79,76.5,10.5,NA,NA,39.95,0.25,93,57,23
"40736",1991,8,1,48.75,0.62,22.8,28.45,33,24.12,1006.25,1004.25,0,30.2,78.25,10.6,NA,NA,39.41,0,94,59,22
"40736",1991,8,2,105,1.62,23.4,28.25,33.4,24.91,1007.38,1005.35,0,31.62,82.62,10.3,NA,NA,39.05,1,96,66,22
"40736",1991,8,3,165,1.38,23.4,28.53,33.4,24.1,1009.5,1007.65,0,30.05,77.88,10.5,NA,NA,39.52,0.38,98,61,23
"40736",1991,8,4,0,0,26,28.75,32.2,24.05,1008.62,1006.67,0,29.95,76.12,7.3,NA,NA,39.78,3.88,91,59,25
"40736",1991,8,5,113.75,0.75,26.2,28.55,32.8,24.02,1006.88,1004.94,0,29.9,77.12,3.3,NA,NA,39.29,6.25,91,60,25
"40736",1991,8,6,226.25,3.5,24.6,28.18,32.4,23.11,1008.75,1006.59,0.7,28.36,75.12,6.1,NA,NA,38.5,6.25,99,55,24
"40736",1991,8,7,230,3.25,25.2,27.4,30.8,21.8,1012.62,1010.79,0,26.12,72.12,6.2,NA,NA,36.78,5.12,93,57,24
