system:index,Province,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,mean,precipitation_mm,.geo
202201_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2022-01,0.13781961058388248,137.81961058388248,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
202201_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2022-01,0.07508640741119876,75.08640741119876,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
202201_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2022-01,0.10114151989231601,101.14151989231601,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
202201_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2022-01,0.09026763592968479,90.26763592968479,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
202201_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2022-01,0.09975329791317478,99.75329791317478,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
202201_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2022-01,0.18337957565794483,183.37957565794483,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
202201_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2022-01,0.15472133462439075,154.72133462439075,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
202201_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2022-01,0.12249965225468173,122.49965225468173,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
202201_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2022-01,0.08584074680815235,85.84074680815235,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
202201_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2022-01,0.07941656564484134,79.41656564484134,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
202201_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2022-01,0.10288228099356189,102.88228099356189,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
202201_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2022-01,0.11568529163609043,115.68529163609043,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
202201_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2022-01,0.055806584704022555,55.806584704022555,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
202201_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2022-01,0.09066867088089481,90.66867088089481,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
202201_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2022-01,0.11180219059000507,111.80219059000507,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
202201_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2022-01,0.10402615373144641,104.02615373144641,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
202201_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2022-01,0.15917013590345874,159.17013590345874,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
202201_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2022-01,0.10919671510468021,109.19671510468021,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
202202_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2022-02,0.06520443266727582,65.20443266727582,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
202202_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2022-02,0.062476864517709174,62.476864517709174,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
202202_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2022-02,0.03586133426525251,35.86133426525251,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
202202_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2022-02,0.08396508401729719,83.96508401729719,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
202202_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2022-02,0.10173439091541425,101.73439091541425,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
202202_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2022-02,0.07635194665290967,76.35194665290967,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
202202_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2022-02,0.08423209792472974,84.23209792472974,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
202202_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2022-02,0.08212216800548688,82.12216800548688,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
202202_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2022-02,0.05146004861690656,51.46004861690656,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
202202_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2022-02,0.09161782866813795,91.61782866813795,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
202202_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2022-02,0.04759304827549116,47.59304827549116,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
202202_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2022-02,0.04319729513027326,43.19729513027326,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
202202_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2022-02,0.08984561866619245,89.84561866619245,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
202202_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2022-02,0.13514537221290723,135.14537221290723,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
202202_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2022-02,0.06743617957927839,67.43617957927839,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
202202_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2022-02,0.07486889368393079,74.86889368393079,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
202202_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2022-02,0.05829191809990064,58.29191809990064,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
202202_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2022-02,0.0787061066041197,78.7061066041197,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
202202_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2022-02,0.10181390351154462,101.81390351154462,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
202202_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2022-02,0.06838505572178022,68.38505572178022,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
202202_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2022-02,0.07143189615108625,71.43189615108625,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
202202_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2022-02,0.09846504634716169,98.46504634716169,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
202202_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2022-02,0.0853829146037306,85.3829146037306,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
202202_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2022-02,0.15165262526371137,151.65262526371137,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
202202_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2022-02,0.09198739236690656,91.98739236690656,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
202203_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2022-03,0.06271141309904849,62.711413099048485,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
202203_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2022-03,0.05108961005377566,51.08961005377566,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
202203_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2022-03,0.09517484445738589,95.17484445738589,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
202203_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2022-03,0.05825297076868807,58.25297076868807,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
202203_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2022-03,0.160457487298725,160.457487298725,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
202203_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2022-03,0.05447589893507754,54.47589893507754,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
202203_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2022-03,0.11365654606985842,113.65654606985842,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
202203_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2022-03,0.104434977366207,104.434977366207,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
202203_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2022-03,0.12218999405073916,122.18999405073916,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
202203_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2022-03,0.10668172974753176,106.68172974753176,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
202203_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2022-03,0.14592319269346987,145.92319269346987,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
202203_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2022-03,0.04332367618250643,43.32367618250643,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
202203_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2022-03,0.14980181594061648,149.80181594061648,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
202203_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2022-03,0.190733845426319,190.733845426319,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
202203_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2022-03,0.0522571756379584,52.2571756379584,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
202203_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2022-03,0.16000975210833346,160.00975210833346,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
202203_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2022-03,0.12199523587393557,121.99523587393557,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
202203_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2022-03,0.1487879260318259,148.7879260318259,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
202203_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2022-03,0.18203718502688204,182.03718502688204,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
202203_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2022-03,0.12772722084688937,127.72722084688937,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
202203_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2022-03,0.17135779102015292,171.35779102015292,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
202203_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2022-03,0.17998069067168032,179.98069067168032,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
202203_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2022-03,0.25287001867461,252.87001867461,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
202203_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2022-03,0.28558234412836825,285.5823441283683,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
202203_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2022-03,0.16984386284518038,169.84386284518038,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
202204_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2022-04,0.04877359977702156,48.77359977702156,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
202204_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2022-04,0.030386058602132948,30.386058602132948,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
202204_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2022-04,0.0981533508632566,98.1533508632566,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
202204_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2022-04,0.08919298461417213,89.19298461417213,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
202204_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2022-04,0.11208975127676979,112.08975127676979,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
202204_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2022-04,0.0974415372941877,97.4415372941877,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
202204_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2022-04,0.1870631854865934,187.0631854865934,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
202204_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2022-04,0.0656061302755262,65.6061302755262,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
202204_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2022-04,0.16883784345129982,168.83784345129982,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
202204_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2022-04,0.1979107241962339,197.9107241962339,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
202204_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2022-04,0.07788207939604774,77.88207939604774,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
202204_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2022-04,0.019775999698438795,19.775999698438795,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
202204_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2022-04,0.037137715134420546,37.137715134420546,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
202204_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2022-04,0.03779788127879158,37.79788127879158,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
202204_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2022-04,0.038989095005788954,38.989095005788954,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
202204_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2022-04,0.020139781746664198,20.139781746664198,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
202204_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2022-04,0.04456551185587898,44.56551185587898,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
202204_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2022-04,0.019151134404935988,19.151134404935988,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
202204_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2022-04,0.03586932829360023,35.86932829360023,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
202204_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2022-04,0.0369334053132917,36.9334053132917,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
202204_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2022-04,0.07310128024558082,73.10128024558082,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
202204_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2022-04,0.02769946864584938,27.69946864584938,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
202204_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2022-04,0.044958619389333876,44.958619389333876,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
202204_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2022-04,0.0779684167240049,77.9684167240049,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
202204_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2022-04,0.022459922346868666,22.459922346868666,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
202205_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2022-05,0.07631773635855765,76.31773635855765,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
202205_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2022-05,0.04562243208399863,45.62243208399863,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
202205_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2022-05,0.12070756539813132,120.70756539813132,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
202205_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2022-05,0.08364782616606803,83.64782616606803,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
202205_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2022-05,0.14296298608294578,142.96298608294578,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
202205_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2022-05,0.099594527335082,99.594527335082,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
202205_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2022-05,0.10162190482131095,101.62190482131095,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
202205_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2022-05,0.08219135686865897,82.19135686865897,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
202205_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2022-05,0.1506373821210012,150.6373821210012,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
202205_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2022-05,0.10389838501921744,103.89838501921744,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
202205_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2022-05,0.0946833877276525,94.6833877276525,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
202205_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2022-05,0.03450349852553458,34.50349852553458,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
202205_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2022-05,0.08210369333735557,82.10369333735557,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
202205_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2022-05,0.0924115268897161,92.4115268897161,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
202205_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2022-05,0.06209168717375846,62.09168717375846,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
202205_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2022-05,0.0714045254897222,71.4045254897222,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
202205_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2022-05,0.03977366671076865,39.77366671076865,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
202205_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2022-05,0.05044866487494559,50.44866487494559,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
202205_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2022-05,0.07559404656401725,75.59404656401725,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
202205_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2022-05,0.04295791074744315,42.95791074744315,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
202205_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2022-05,0.09740428015700431,97.40428015700431,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
202205_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2022-05,0.08230888232699485,82.30888232699485,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
202205_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2022-05,0.1502643762539968,150.2643762539968,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
202205_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2022-05,0.17759446188918204,177.59446188918204,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
202205_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2022-05,0.06891020521632285,68.91020521632285,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
202206_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2022-06,0.007573706003078939,7.573706003078939,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
202206_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2022-06,2.584428509564418E-4,0.2584428509564418,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
202206_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2022-06,0.07003313014114809,70.03313014114809,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
202206_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2022-06,0.0011717499216885585,1.1717499216885585,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
202206_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2022-06,0.03700793990696383,37.00793990696383,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
202206_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2022-06,0.0074969054182858486,7.4969054182858486,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
202206_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2022-06,0.01683385381306124,16.83385381306124,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
202206_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2022-06,0.015660894008526327,15.660894008526327,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
202206_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2022-06,0.0508540243824811,50.8540243824811,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
202206_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2022-06,0.015310373993763449,15.310373993763449,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
202206_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2022-06,0.04248651573265505,42.48651573265505,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
202206_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2022-06,0.001108509393581869,1.108509393581869,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
202206_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2022-06,0.018178907128223898,18.178907128223898,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
202206_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2022-06,0.017851826640018942,17.851826640018942,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
202206_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2022-06,0.003473144861111166,3.473144861111166,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
202206_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2022-06,0.002029714079746725,2.029714079746725,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
202206_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2022-06,0.006022718640217306,6.022718640217306,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
202206_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2022-06,0.006106641980061056,6.106641980061056,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
202206_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2022-06,0.011795741411098959,11.795741411098959,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
202206_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2022-06,0.009336617680439474,9.336617680439474,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
202206_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2022-06,0.008568269105801107,8.568269105801107,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
